movie_name,year,genre,plot
Two Little Indians,1953,Drama,"The Bide-a-wee Mouse Home sends two orphans over for a hike with Scoutmaster Jerry. Trouble is, the orphans, dressed as Indians, want to shoot arrows and tomahawk-chop everything in sight, and especially Tom, who quickly gets scalped and has the end of his tail chopped off. He captures Jerry; this, of course, means war, for which the tots paint dozens of badminton shuttlecocks as a fake army. They also paint a fierce face on the sleeping dog. Ultimately, they get Tom to leave a trail of gunpowder, which they light, destroying the garage. Tom signals a truce, and they all smoke a peace pipe, but the smoke comes out of Tom's ears instead of his mouth."
Stage Fright,1923,Drama,"A con man known as ""Prince Dalmar El Faro"" convinces the community to raise money for a phony starving tribe. A play about ancient Rome is produced, with the gang stuck as the cast members."
Mixing Nia,1998,Drama,"Nia is a successful copy writer at ad agency, and she leads white yuppie life (though her mother is black). She quits the agency when she is ordered to push a new brand of beer to black urban kids and goes searching for her racial identity."
Weird Science,1985,Drama,"Two unpopular teenagers, Gary Wallace and Wyatt Donnelly, fail at all attempts to be accepted by their peers. Their desperation to be liked leads them to ""create"" a woman via their computer. Their living and breathing creation is a gorgeous woman, Lisa, whose purpose is to boost their confidence level by putting them into situations which require Gary and Wyatt to act like men. On their road to becoming accepted, they encounter many hilarious obstacles, which gives the movie an overall sense of silliness."
Three for the Show,1955,Drama,"This musical reworking of TOO MANY HUSBANDS (1940), features Grable as a top singer and dancer who's been widowed by the Korean War. She marries her late husband's songwriting partner, Gower Champion, but the new marriage is thrown for a loop when Lemmon, her first husband, turns up very much alive and eager to see Grable."
Flying Elephants,1928,Drama,"It's the Stone Age, and the king has declared that all eligible males must marry within 24 hours. The wizard Saxophonus has a terrible toothache and an unmarried daughter, Blushing Rose. Meanwhile, an enormous stranger comes into the area looking for a wife, but is rebuffed at his first few attempts. Little Twinkle Star is also looking for romance, and he takes an interest in Blushing Rose."
The Bishop's Wife,1947,Drama,"An Episcopal Bishop, Henry Brougham, has been working for months on the plans for an elaborate new cathedral which he hopes will be paid for primarily by a wealthy, stubborn widow. He is losing sight of his family and of why he became a churchman in the first place. Enter Dudley, an angel sent to help him. Dudley does help everyone he meets, but not necessarily in the way they would have preferred. With the exception of Henry, everyone loves him, but Henry begins to believe that Dudley is there to replace him, both at work and in his family's affections, as Christmas approaches."
Love Crazy,1941,Drama,Steve and Susan Ireland are about to celebrate their 4th wedding anniversary by re-enacting their first date. When Susan's meddling mother interrupts and injures herself. Steve is left to take care of her and when he meets an old flame in the elevator--Susan's mother takes the opportunity to break-up their marriage. She convinces Susan that Steve is cheating on her-Susan files for divorce. Steve has one solution to save his marriage...Pretend he is insane.
That Certain Feeling,1956,Drama,"When Larry Larkin's comic strip needs some freshening up, he calls in ghost-writer Francis X. Dignan to help him with the strip. Things get complicated when Francis rekindles his love for his ex-wife, who happens to be Larkin's secretary and soon-to-be wife."
All for a Girl,1916,Drama,Plump and Runt are pursuing the same girl. She agrees to marry the one who can get the better job.
Continental Divide,1981,Drama,"Ernie Souchak (John Belushi), a tough Chicago reporter, gets a little too close to the Mob, and is assaulted by two crooked police officers sent by a crooked councilman, and ends up in the hospital. To take the heat off of him, his editor sends him to Colorado to investigate an eagle researcher ('Blair Brown'). Sparring partners at first, the pair eventually fall in love, but Souchak must return to Chicago when one of his sources is mysteriously killed."
Vegas in Space,1991,Drama,"Three soldiers are ordered to change their sex (via a pill) and are sent on a secret mission (undercover as show girls) to the women only planet of Clitoris' capital city ""Vegas in Space."" Once they arrive, they must maneuver through complex politics and decadent parties, to uncover a plot to disrupt the most important pleasure planet in the Universe. Oh yeah, everyone except two of the ""men"" who become ""women"" is played by a drag queen, at least one is a dual role."
There They Go-Go-Go!,1956,Drama,"Wile E. Coyote is so hungry that he forms a chicken out of mud, bakes it, and tries to eat it, causing one of his teeth to fall out. He throws the mud bird away when a real one comes along - the Road Runner, who runs so fast that he literally burns up the road, setting Wile E.'s feet on fire! Wile E. schemes to catch the Road Runner using a rope, a sling-shot, a gun on a spring, a rotating circle of spiked balls, a booby-trapped ladder, and a load of rocks."
Prudence and the Pill,1968,Drama,"Prudence Hardcastle (Deborah Kerr) is on the pill. So is her sister-in-law, but someone has been swapping aspirin for their pills. Is it the teenage niece, the maid, the chauffeur, a lover, Prudence's husband Gerald (David Niven), or all of the above?"
The Specials,2000,Drama,"America's 7th Best Superhero Team, the Specials, are a group of geeks and oddballs. We get to see one day in their lives as fan and new member Nightbird joins the group, just in time for the group to get a new line of action figures. But the members' extreme personalities and personal issues threaten to rip the group apart."
After the Fox,1966,Drama,"Peter Sellers plays Aldo Vanucci (aka the Fox), one of the greatest criminals of the world and master of disguise. After Aldo escapes from the Italian prison he was held in, he meets again with his friends and plans to retrieve the ""gold of Cairo"", a large shipment of gold that waits to be unloaded somewhere in Italy. Aldo devises the perfect plan- posing as a famous director, he finds the ideal coastal village to unload the shipment, and persuades the entire population that he has chosen their village as the set for his new movie. Everybody, including the idiot chief of the local police is so excited, that they can't even imagine that in fact they are helping the Fox to get the ""gold of Cairo""..."
Black Knight,2001,Drama,"This is the story an amusement park employee named Jamal Walker who is magically transported back to medieval times in 14th-century England. There, Jamal meets Sir Knolte, a dissolute knight, before he stumbles into the court of the usurper King Leo. Jamal is impressed by what he thinks is the realism of the theme park; only after witnessing a gory beheading does he realize, with horror, where he really is. Jamal encounters the beautiful Victoria who is scheming to return the queen to the throne, and falls afoul of the evil Sir Percival. Joining forces with Sir Knolte and Victoria, Jamal teaches the rebels some helpful football, golfing, and boxing moves, before he dons the armor of the awesome ""Black Knight""!"
Project A,1983,Drama,"In late 19th Century Hong Kong the British may rule the land, but the pirates rule the waters. Reluctantly, the Coast Guard is given money to fight these pirates, but the pirates themselves have many contacts (that is, bribed officials) in the government, and seek to thwart the Coast Guard's efforts to eliminate them. One Coast Guard officer is Dragon Ma, who is determined that his beloved Coast Guard will not be made fools of."
Tom and Huck,1995,Drama,"Tom Sawyer is a mischievous young boy, growing up in a small US town in the mid-1800s. He finds a friend in Huckleberry Finn, a vagrant and outcast, and the two get up to all sorts of boyish adventures. While on one of these adventures they witness a murder, leaving Tom with a dilemma."
Thrill of a Romance,1945,Drama,"Cynthia is swept off her feet and marries a rich and very successful business executive, but business affairs make him abandon her during their honeymoon. Cynthia is sad and while he's away, meets the charming war hero, Maj. Milvaine, who is on leave. Sparks fly. Will she choose wealth over love?"
I Wanna Hold Your Hand,1978,Drama,If they missed Beatles' first appearance in the U.S.A. they would hate themselves for the rest of their lives! So they (six teenagers from New Jersey) set off even though they don't have tickets for the show! The journey is full of surprises and misfortunes but the young ladies are determined to reach to their idols...
Hope Springs,2003,Drama,"Colin's a sad-eyed British artist holed up in a rundown hotel in small-town Vermont after being dumped by his fiancée. The hotel owner plays matchmaker and introduces him to a local girl. Romance ensues, though Colin's ex may be looking to reunite."
Marquis,1989,Drama,"The scene is a pre-French Revolution Bastille, where various political prisoners are being held: a woman who was raped and impregnated by the king, a police chief who was accused of selling bad pork, and the Marquis, who was unjustly accused of working for the overthrow of the king. The Marquis is only interested in writing his deviant stories, while his penis yearns for a little action (they argue about this frequently), the prime candidate being the jailer who likes to be buggered. The corrupt priest arranges to have the pregnant woman raped by the Marquis so they can claim the king had nothing to do with it. The priest also steals the Marquis' manuscripts and publishes them for his own profit. Things come to a head as the people rise up against the tyranny."
Road to Bali,1952,Drama,"Having to leave Melbourne in a hurry to avoid various marriage proposals, two song-and-dance men sign on for work as divers. This takes them to an idyllic island on the way to Bali where they vie with each other for the favours of Princess Lala. The hazardous dive produces a chest of priceless jewels which arouses the less romantic interest of some shady locals."
Pantry Panic,1941,Drama,"Woody's friends warn him that the groundhog has predicted a blizzard. Unconcerned, Woody decides not to go South with his pals. Soon enough, the blizzard sweeps in and destroys the loony woodpecker's stash of food. Facing starvation, a glimmer of hope arrives in the form of a cat. The cat is also starving and it turns into a match of brawn and wits to see who eats who."
Start Cheering,1938,Drama,"Film star Ted Crosley, fed up with movie life, quits pictures to enroll in Midland College, much to the horror of his manager Sam Lewis and his stooge-friend Willie Gumbatz. Ted wishes to enroll in school under an assumed name but Sam, hoping to nip his school plans in the bud, tips off the press and school. En route, Ted has met and fallen in love with Jean Worthington, daughter of Dean Worthington who is counting on Ted's enrollment to save his job. Ted, as the hero of many college and football movies, is given a royal welcome when he arrives. In an effort to make the Midland football team a bigger draw and pay off the stadium debt, Ted is put on the varsity team, where, his exploits don't match those he had on screen, and he is actually a liability. He soon incurs the enmity of Biff Gordon, the school's football hero and Ted's rival for Jean. Biff sets Ted up with a fake fraternity initiation, wherein Ted passes on the tin fraternity ring, taken from a candy box, to Jean. Suspecting unjustly that Jean was part of the hoax, Ted quits school and signs a big radio contract. When the school learns of the hoax, it suspends Biff and the entire team on the eve of the big game. Ted hears about it and his loyalty to the school prompts him to return and square the team with the faculty. They win the big game. Ted, still believing that Jean was in on the trick, boards a train back to New York. Jean learns that Ted is about to lose his radio contract because he can't get back in time, and suggests to Sam that he arrange with the school for Ted to broadcast from the stadium, using the college band and glee club."
The Princess Bride,1987,Drama,"An elderly man reads the book ""The Princess Bride"" to his sick and thus currently bedridden adolescent grandson, the reading of the book which has been passed down within the family for generations. The grandson is sure he won't like the story, with a romance at its core, he prefers something with lots of action and ""no kissing"", but he lets grandfather continue, because he doesn't want to hurt his feelings. The story centers on Buttercup, a former farm girl who has been chosen as the princess bride to Prince Humperdinck of Florian. Buttercup does not love him, she who still laments the death of her one true love, Westley, five years ago. Westley was a hired hand on the farm, his stock answer of ""as you wish"" to any request she made of him which she came to understand was his way of saying that he loved her. But Westley went away to sea, only to be killed by the Dread Pirate Roberts. On a horse ride to clear her mind of her upcoming predicament of marriage, Buttercup is kidnapped by a band of bandits: Vizzini who works on his wits, and his two associates, a giant named Fezzik who works on his brawn, and a Spaniard named Inigo Montoya, who has trained himself his entire life to be an expert swordsman. They in turn are chased by the Dread Pirate Roberts himself. But chasing them all is the Prince, and his men led by Count Tyrone Rugen. What happens to these collectives is dependent partly on Buttercup, who does not want to marry the Prince, and may see other options as lesser evils, and partly on the other motives of individuals within the groups. But a larger question is what the grandson will think of the story as it proceeds and at its end, especially as he sees justice as high a priority as action."
It's a Wonderful World,1939,Drama,"Detective Guy Johnson's client, Willie Heywood is framed for murder and while Guy hides him so he can catch the real killer, both of them are nabbed by the police, tried, convicted and sentenced to jail -- Guy for a year, Willie to be executed. On the way to jail Guy comes across a clue and escapes from the police..."
The Pink Panther 2,2009,Drama,"After having been rewarded for solving the mystery of the Pink Panther Diamond, inspector Jacques Clouseau has been assigned to minor tasks by his boss inspector Dreyfus so as not to have him in his way anymore. Unfortunately, the famous diamond has once again been stolen as have many other artifacts in a series of burglaries around the world. His past success will enable inspector Clouseau to be part of the dream team comprised of the greatest detectives of the affected countries, where he will be able to display his numerous talents across the world."
Futile Attraction,2004,Drama,"A film crew are making a Reality TV show about a couple brought together by a dating agency. However, the couple are so incompatible that the crew must manipulate the relationship to get the footage they need."
Runaway Bride,1999,Drama,"New York columnist Ike Graham elaborates, for once without full fact checking, the story he heard from a bar mate of Maryland small town girl Maggie Carpenter, who left several grooms at the altar, taking off without warning or serious reason. Fearing a legal case from Maggie, Ike's editor and ex Ellie fires him. Staff buddy Fisher cues Ike to seek his job back (or earn another) by attempting to prove the alleged inaccuracies and/or writing a priceless follow-up piece. So his sports-car heads for her home Hale, where she runs a garage and designs glassware. His charms and journalistic nose get everyone to open up and reveal her embarrassing past before she can swear people to silence, from her three dumped grooms and family to her overconfident present groom, high school coach Bob Kelly. In the process, Maggie finds hating him as hard as tempting, while Ike develops a strange appreciation for the maverick, until even Bob sees reason to get jealous."
Cluny Brown,1946,Drama,"Amateur plumber Cluny Brown gets sent off by her uncle to work as a servant at an English country estate. While there, she becomes friendly with Adam Belinski, a charming Czech refugee. She also becomes interested in a dull shopkeeper named Mr. Wilson. Belinski soon falls in love with Cluny and tries to keep her from marrying Wilson."
Beerfest,2006,Drama,"After the death of their grandfather Johann von Wolfhause, the brothers Jan and Todd Wolfhouse travel to Munich to fulfill a family tradition, spreading the ashes of Johann during the Oktoberfest. Their contact brings them to a secret beer competition, the Beerfest"", where they are offended by Baron Wolfgang von Wolfhausen and the German branch of their family that accuse their great-grandmother of being a prostitute and their grandfather of stealing an old recipe of the best beer in Germany. Jan and Todd returns to USA humiliated and decide to organize a beer team to dispute the next Beerfest. They join Landfill, Barry and Fink and train long the year to participate in the competition. When they find the lost recipe hidden in a dummy, they feel that their German relatives told the truth. But the team is ready for the tough dispute."
Billy Ze Kick,1985,Drama,"A surrealist comedy musical with gore, nudity, a serial killer, a transsexual, a schizophrenic, a comic book hero, terrorism, a wedding, a lisping heroine and an old lady caught nicking a tin of sardines in a supermarket.  In short: this is very very unusual.  Do not miss the questioning of witnesses after the assassination!  Very entertaining, but not to everyone's tastes."
The Silence of the Hams,1994,Drama,"A rookie FBI agent, Jo Dee Foster (Billy Zane), has been assigned to work on the case of the Psycho Killer, a killer who has killed over 120 people. But to find out more about the Psycho Killer, Jo is forced to meet Dr. Animal Cannibal Pizza (Dom DeLuise), a famous doctor turned cannibal who ate pizzas with human body parts. Meanwhile, Jo's girlfriend, Jane Wine (Charlene Tilton), has just stolen $400,000 in cash from her money-hungry boss, Mr. Laurel (Rip Taylor), so she and Jo can be happy, but gets lost in a really horrible storm, caused mostly by a special effects crew behind her car, and stops at the Cemetery Motel, where the owner, Antonio Motel (Ezio Greggio), is dominated by his insane mother ('Shelly Winters')."
The Big Mouth,1967,Drama,"While fishing on a San Diego beach, Gerald Clamson catches ... a sea diver! Even more weird, the ""fish"" resembles him. The man, who is not (yet) dead, reveals his secret to the peaceful angler: he is in fact a mobster who has cheated his associates out of their diamonds. What does not help Gerald at all is that the other hoods are persuaded HE is the double-crosser they are supposed to have done away with. Will he get himself out of such a tight situation? He will of course, but not without a little help from Suzie, the girl he only has eyes for!"
35 and Ticking,2011,Drama,"Centers around the lives of Victoria, Zenobia , Clevon, and Phil -- all friends approaching the age of 35 and struggling to build the families they've always dreamed of. While Zenobia (Parker, ""Soul Food,"" ""Brown Sugar"") is still looking for a man, Victoria (Jones, ""Castle,"" ""One on One"") is married to a man who doesn't want children. Clevon (comic Hart, ""Not Easily Broken,"" ""40 Year-Old Virgin""), meanwhile, is too geeky to get a woman, and Phil (Keith Robinson, ""Dreamgirls"") is already married with children, but his wife is not very interested in being a mother. All four of them try to rectify their romantic lives and futures while their biological clocks tick away."
Kangaroo Jack,2003,Drama,"Louis Booker and Charlie Carbone are close friends with an association with the mob. After the duo botch a delivery of stolen TVs, the duo are given a second chance by mob leader Sal Maggio, who happens to be Charlie's stepfather. The duo are to deliver $50,000 to a contact in Australia. As simple as the job sounds, complications emerge when a kangaroo steals the money. Now Charlie and Louis must find the kangaroo and get the money back before they find themselves in a worse predicament."
Dreamboat,1952,Drama,"Thornton Sayre, a respected college professor, is plagued when his old movies are shown on TV and sets out with his daughter to stop it. However, his former co-star is the hostess of the TV show playing his films and she has other plans."
Air America,1990,Drama,"Air America was the CIA's private airline operating in Laos during the Vietnam War, running anything and everything from soldiers to foodstuffs for local villagers. After losing his pilot's license, Billy Covington is recruited into it, and ends up in the middle of a bunch of lunatic pilots, gun-running by his friend Gene Ryack, and opium smuggling by his own superiors."
Believe,2007,Drama,"BELIEVE, the ultimate multi-level marketing mocumentary. The film follows Adam Pendon, a struggling laid-off steel mill worker, who unwittingly rises to fame and fortune in the ranks of multi-level giant, Believe Industries. Through Adam, enter the mysterious and hilarious world of MLMs and the people who inhabit it."
The Black Bird,1975,Drama,"After the death of private detective Sam Spade, his son, Sam Spade Jr. (who only knew his father very briefly) is forced to inherit his San Francisco detective agency, much to his chagrin. He also must keep his father's sarcastic secretary, Effie Perrine (""Godzilla""), and must continue his father's tradition of ""serving minorities"". One day, an obese man named Caspar Gutman is killed just outside Spade's building, his last words being ""It's black and as long as your arm"". Later on, Spade is given an offer by a member of the Order of St. John's Hospital to purchase his father's useless copy of the Maltese Falcon. A right-wing thug named Gordon Immerman (Spade calls him ""Andrew Jackson"" after he gave Spade his ""calling card"", a bill), has been hired to make sure Spade delivers the bird, but he quickly warms to the detective, although the feeling is not mutual. Later on, he gets an offer from a Wilmer Cook, but before they can negotiate, he is killed. Shortly thereafter, he encounters a beautiful and mysterious Russian woman named Anna Kemidov, daughter of the general who once owned the real Maltese Falcon. She wants it, as well, and is willing to seduce Spade to get it. It isn't long before Spade is dealing with Litvak, a bald, Nazi dwarf surrounded an army of Hawaiian thugs. In the ensuing chaos, Immerman tries to become Spade's partner, Spade discovers that his ""false"" copy may be the real thing, and Anna continues to make love to him- or is she?"
Paperback Hero,1999,Drama,"Jack Willis is a handsome roadtrain driver with a secret - he has just become a top-selling romance novelist. However, being a 'man's man' in the Australian outlook, to avoid embarrassment, he needs a name, a woman's name - and he chooses that of his best friend, Ruby Vale. He must do some fancy footwork to continue the charade when the glamorous city publisher, Ziggy, arrives in dusty outback Lucktown to sign 'Ruby Vale' to a major book deal. Ruby agrees to help Jack though it's for her own gain as well - the publisher will pay for her coming wedding (with Hamish, Jack's buddy). Accompanied by Jack, Ruby goes to Sydney to meet the media, appear on TV and cocktail parties, etc. Gradually, Jack realizes that he has fallen in love with Ruby, while Ruby is also touched by Jack's novel. However, Hamish arrives in Sydney a few days later and asks both of them to stop all these foolish things..."
A Few Best Men,2011,Drama,"After meeting and spending ten days together while on separate vacations in Tuvalu, twenty-somethings Londoner David Locking and Sydneysider Mia Ramme fall in love and decide to get married, the wedding to take place on the clifftop estate outside of Sydney of Mia's parents, Jim and Barbara Ramme, the former an Australian senator. The plan is for David to move to Australia after the wedding. But first, David, who has been away for six months, has to go home to tell his twenty year best mates Tom, Graham and Luke, who have been his family in the absence of having no blood relatives of his own. The four best friends are to arrive in Sydney the day before the wedding. Each of David's three ""best men"" have the potential to derail the festivities based on who they are and what they are currently going through in life. Luke is nursing a broken heart as his girlfriend Sarah broke up with him. He is not as much upset about the break-up as he is about the rumor, if true, of a fundamental aspect of her new boyfriend, Chip. Graham is generally unaware of proper social convention and is fixated on his own peccadilloes. And casual Tom, arguably David's best friend, is afraid to tell David that he believes the wedding breaks a fundamental aspect of their friendship. Beyond these issues, others exist on the Australia side of the pond that may add to the mix to cause further problems. Mia wanted them to arrive the day before if only because of the dysfunction within her own family. The most obvious of their problems is manifested by Mia's sister Daphne telling her parents that she is a lesbian solely to irk her by-the-books father, and Jim arguably considering Ramsay his closest family member, Ramsay who he considers the son he never had, Ramsay being the pet sheep. What is to be Jim's surprise wedding present to Mia may add to their family problems. And Ray, a drug dealer who Tom wants to buys some weed from for the stag party, ends up being a fundamental aspect to the boys' stay in Australia, potentially violent yet somewhat soft-hearted Ray who forms a bond with scared Graham."
The Palm Beach Story,1942,Drama,Gerry and Tom Jeffers are finding married life hard. Tom is an inventor/ architect and there is little money for them to live on. They are about to be thrown out of their apartment when Gerry meets rich businessman being shown around as a prospective tenant. He gives Gerry $700 to start life afresh but Tom refuses to believe her story and they quarrel. Gerry decides the marriage is over and heads to Palm Beach for a quick divorce but Tom has plans to stop her.
Broadway Melody of 1936,1935,Drama,"Bob Gordon is staging a new Broadway Show, but he is short of money. He gets an offer of money by the young widow Lillian, if she can dance in his new show. Bert Keeler, a newspaper man, gets this information and is writing about this in his column in an slightly unfriendly way. Gordon's old class mate Irene Forster, a tap dancer from Albany also tries to get the leading role in this show, but Lillian insists in getting this part herself. So Irene Forster, Bert Keeler and Gordon's secretary Kitty start a little game to get Irene the leading role."
The Sheepman,1958,Drama,"A stranger in a Western cattle-town behaves with remarkable self-assurance, establishing himself as a man to be reckoned with. The reason appears with his stock: a herd of sheep, which he intends to graze on the range. The horrified inhabitants decide to run him out at all costs."
Sundara Purushan,1996,Drama,"A young man returns home years after he ran away. He tries to win over his childhood love, but she is in love with someone else; his brother implicates the girl's lover in a murder and sends him to jail.Story revolves around the guilty husband and innocent wife."
Sabrina the Teenage Witch,1996,Drama,"Sabrina Spellman (Melissa Joan Hart), a perfectly normal sixteen-year-old, is informed by her aunts, Hilda (Caroline Rhea) and Zelda (Beth Broderick), that she (and they, and her whole family on her father's side) are witches. She lives with them in Massachusetts while preparing to receive her witch's license. Along the way, she gets into many scrapes while figuring out how certain spells work. She also has to keep the secret from her boyfriend, Harvey (Nate Richert), friends Jenny (Michelle Beaudoin), and later Valerie (Lindsay Sloane), stuck-up nemesis Libby (Jenna Leigh Green), and the ever-suspicious Principal Willard Kraft (Martin Mull)."
Noo Hin: The Movie,2006,Drama,"Based on the popular Thai comic strip, ""Noo-Hin"" centers on the adventures of a diminutive and accident-prone girl from rural Northeastern Thailand who moves to Bangkok and ends up working as a maid for a filthy rich ""High-So"" family in Bangkok. She quickly becomes unlikely friends with the two kind but spoiled daughters who live there, Milk and Som-O. Noo-Hin somehow manages to keep the house clean while chasing down lizards to eat, rescuing the girls from an evil supermodel, fending off human traffickers and singing a musical ode to the Prime Minister Thaksin's son Oak."
Transylvania 6-5000,1963,Drama,"After getting lost on his vacation, Bugs ends up in the middle of Transylvania. He decides to get a room for the night in a nearby castle, which of course turns out to be home to a vampire. The bloodsucker is looking to make Bugs his next meal, but the bunny has a few tricks, as well as a few magic words, up his sleeve."
This Could Be the Night,1957,Drama,"A school teacher takes a secretarial job in a nightclub. The two club owners quibble about a lot, including her. Unfortunately, she develops an interest for the partner who disapproves of her employment at the club."
The Adventures of Pluto Nash,2002,Drama,"After his successful nightclub is blown to flaming bits, Pluto and his band travel across the moon looking for clues to the arsonist. Pluto, Bruno, and Dina search a seedy motel, Pluto's secret hideout, and the casino of the most powerful man on the moon for the evildoer, only to discover that his club's destruction might have been his own fault."
I Think I Love My Wife,2007,Drama,"Brenda wears comfortable, cotton panties; Nikki wears sheer, lacy thongs. Richard Cooper is in the middle, with a good job in Manhattan, a house in the suburbs, and two cute children with Brenda, his intelligent, good-looking wife who's a teacher. But there's no sex in this seven-year marriage, so Richard's bored. Into the mix walks Nikki, a sexy, sassy, single friend he's not seen in years. Nikki has problems and finds a reason to stop at his office every day. He tries to help, they have some fun, and he doesn't mention Nikki to Brenda. His work and reputation suffer. Is he about to scratch the seven year itch? What choices does Richard have?"
Farm Hands,1943,Drama,"Moving out of their standard small-town surroundings, the gang visits the farm owned by Mickey's uncle. Here the youngsters attempt to milk a cow by placing two bottles under the udders and hoping that nature takes its course. If ..."
Cup-Tie Honeymoon,1948,Drama,"Eric Chambers, the wizard soccer-playing son of the company chairman Henry Chambers, has to decide which team he will play for - England or his father's company team. He makes the right decision by playing for his father, who in gratitude gives his son his blessing to marry his first love; the girl his father had previously not thought highly of."
Me and My Pal,1933,Drama,"It's the morning of Oliver's wedding to oil baron Peter Cucumber's daughter. While waiting for the taxi to take them to the ceremony, Oliver and his best man Stanley become absorbed in a jigsaw puzzle, Stanley's wedding present. Eventually the taxi driver, the butler, a policeman and a messenger boy all get involved with the puzzle, while Cucumber fumes as he awaits the long-overdue groom."
Remember?,1939,Drama,"Sky and Linda meet on vacation and become engaged. When Sky introduces Linda to his best friend, Jeff, Linda and Jeff fall in love and marry. But Jeff's work puts a strain on the marriage and a divorce is planned. Sky uses an experimental memory loss drug to make Linda and Jeff forget their rough times (and the fact that they were married) and they fall in love all over again."
A Slight Case of Murder,1938,Drama,"Remy Marco, Prohibition beer baron, figures he'll do even better after repeal. Only trouble is, his beer tastes terrible. (He drinks no beer himself and nobody dares tell him). Four years later, when he's about bankrupt, he visits his summer home in Saratoga, complete with: 1) a dead-end-kid orphan; 2) his daughter's fiance...a state trooper!, 3) the bodies of four gangsters who planned to ambush Remy but had a shootout; 4) half a million in loot they hid in the house...just the amount Remy needs to get out of hock. The comic confusion mounts..."
Jet Lag,2002,Drama,"At Charles de Gaulle Airport in Paris, a beautician on her way to a new job in Mexico accidentally meets a cook who is on his way back from America. Labor strikes, bad weather, and pure luck cause the two of them to share a room overnight at the airport Hilton hotel. Will their initial mutual indifference and downright hostility turn into a one night stand or perhaps something more?"
Kinky Boots,2005,Drama,"Charlie Price grew up with his father in the family shoe business, but he never thought he'd take his father's place. But his father's untimely death places him exactly there, where he learns that Price and Sons Shoes is failing. While in despair at his failed attempts to save the business, Charlie has a chance encounter with flamboyant drag queen cabaret singer Lola. Her complaints about the inadequate footwear for her work, combined with the suggestion of one of Charlie's ex-employees, Lauren, lead to a bid to save the business by making men's fetish footwear. Charlie convinces Lola to be their footwear designer and the transition begins. Now this disparate lot must struggle with this unorthodox idea while dealing with the prejudice of the staff, Lola's discomfort in the small town, and the selfish manipulation of Charles' greedy fiancee, who cannot see the greater good in Charlie's dream."
Enter the Phoenix,2004,Drama,"Georgie is handsome, stylish, and charming, but he's gay, and his old-fashioned father is the leader of one of Hong Kong's powerful Triads. Should Georgie's lifestyle get out, his father's position would be in jeopardy. So he sends Georgie away until after his death. But things don't go as planned."
Nenjil Jil Jil,2006,Drama,"Nenjil Jil Jil movie is about a group of 10 people who win a competition and are taken to London for a free trip. Anand comes across Priya, both winners of the contest and they both fall in love. All the characters share their feelings in an alien land, getting hooked to each other like a magnet. Rishi (Manish) who is a tourist guide. He resolves to separate the lovers and plans to marry Priya. The rest is a cat and mouse game between Anand and Rishi and how their love win all problems."
Madagascar,2005,Drama,"Longing to roam free in the vast landscapes of Mother Africa, Marty, the bored and dejected zebra of the famous Central Park Zoo, escapes his prison on the night of his tenth birthday celebration. However, after a botched rescue attempt by Marty's companions--Alex, the content lion; Melman, the skittish giraffe, and Gloria, the resolute hippo--the friends will find themselves crated up and shipped off to a remote wildlife preserve, only to end up on the sandy shores of exotic Madagascar. At last, Marty's dream will come true; nevertheless, what does it really mean to be a truly wild animal?"
Love and Other Dilemmas,2006,Drama,"It's Ginger Shapiro's wedding day. It's going to be perfect even though she's eight-months pregnant, been robbed, kidnapped and thinks her fiancé Henry is dead - he's not - and then there's her grandmother's curse! It's a race to the altar in this escalating comedy of errors where Ginger and Henry might just stand a chance of living happily ever after."
All Aboard,1917,Drama,"In order to get his daughter away from her suitors, father decides to spirit her away to Bermuda. Our hero, however, stows away on the ship. When discovered, he is credited with catching a crook, thus winning a reward . . . and the girl."
Crazy Mama,1975,Drama,"Jonathan Demme directs this joyous relentlessly kitschy celebration of 1950s America: opportunity, rock'n'roll, and the road. He follows three generations of women and the men they pick up, for a crime spree from California to the old family homestead in Arkansas."
Stitch! The Movie,2003,Drama,"All the characters of the warm and fluffy ""Lilo and Stitch"" are back! In ""Stitch! - The Movie"", Stitch, Jumba, and Peakley are all living with Lilo and Nani. But no one knows that Jumba had secretly deactivated all 625 of his other experiments and brought them with him. The ex-captain Gantu, hired by Jumba's former partner, Dr. Jacques Von Hamsterveil, goes to find them, and captures Jumba to interrogate him into telling where they are. Now, Lilo and Stitch have to save Stitch's ohana from being used for chaos. Two experiments are activated in this movie: Experiment 221, ""Sparky"", with the ability to cause big electric surges, and Experiment 625, who has all the abilities of Stitch, but is lazier. At least he makes good sandwiches!"
Ernest Goes to Jail,1990,Drama,"Bumbling Ernest P. Worrell is assigned to jury duty, where a crooked lawyer notices a resemblance with crime boss Mr. Nash, and arranges a switch. Nash assumes Ernest's job as a bank employee, while Ernest undergoes Nash's sentence to the electric chair. But instead of killing him, the electrocution gives Ernest superhuman powers, enabling him to escape from jail and foil Nash's attempt to rob the bank."
Trapped in Paradise,1994,Drama,"Bill Firpo has managed to stay honest, but can't help but be dragged into things by his larcenous brothers, the clever Dave and the kleptomaniac Alvin. When the three find a bank so easy to rob that they can't resist, the only question is whether or not they can get out of town before the big snowstorm hits. While the three brothers run around town with their stolen loot, they are beseiged with the kindness of the townfolk that might just set them on the path of rightousness."
