movie_name,year,genre,plot
Out West,1947,Comedy,"The stooges go out west for Shemp's health and get mixed up with some bad guys. The villains have locked up the Arizona Kid and their leader plans to marry his girl, Nell. The boys help the Arizona Kid escape and he rides to fetch the Cavalry. Somehow, the stooges manage to defeat the bad guys before the Cavalry arrives."
Sister Act 2: Back in the Habit,1993,Comedy,"The sisters come back to Deloris' (Whoopi Goldberg's) show to get her back as Sister Mary Clarence to teach music to a group of students in their parochial school, which is doomed for closure. One of the girls, Rita Watson (Lauryn Hill), who is the most talented of the bunch, is forbidden to sing by her mother, Florence Watson (Sheryl Lee Ralph), although the choir has made it to the state championship. A group of monks tries to stop them."
Episode,1935,Comedy,"When a young woman loses her mother's money due to a bank failure, a middle aged benefactor comes to her protection.But the man has hired an attractive ex officer to tutor his sons."
"Please, Not Now!",1961,Comedy,"Sophie, a flighty young model, learns that her boyfriend is planning to leave her for another woman. Sophie resolves to either win him back or assassinate her rival. A handsome doctor (who happens to be falling for Sophie himself) assists her with the former plan so that she won't have to resort to the latter."
Going Spanish,1934,Comedy,"Bob, his fiancée and prospective mother-in-law pass through Los Pochos Eggos, South America during a festival when you can get out of any trouble by singing. But both Bob and the girl find new flames, a problem they may not be able to sing out of."
Sappy Bull Fighters,1959,Comedy,"Stranded in Mexico, the stooges need a job and a pretty actress friend gets them an engagement at the Plaza de Toros. When they accidentally switch suitcases with that of their friend, they must sneak into her house to retrieve their own and are confronted by her jealous husband who vows to kill them if he sees them again. At the arena where they perform a comedy bullfight (Joe is the matador, Moe and Larry are in a bull costume) the husband bribes the attendants to let a real bull into the ring. Joe knocks the bull out with a head butt and becomes a hero."
The Muppets,2011,Comedy,"When 3 Muppet fans learn that Tex Richman wants to drill under the Muppet Theater for oil, Gary, Mary and Walter set out to find the Muppets who have been split up for years so that they can put on one last show and save the Muppet Theater. Kermit the Frog now lives in his own mansion depressed in Hollywood, 'The Great Gonzo' is a high class plumber at Gonzo's Royal Flush, Fozzie Bear performs with a tribute band called The Moopets, Miss Piggy is the plus-size fashion editor at Vogue Paris, and Animal is at a celebrity anger management rehab center in Santa Barbara."
I Still Dream of Jeannie,1991,Comedy,"Col. Nelson is on a long-term, top-secret space mission. Jeannie cannot bring him home, temporarily, to hear their son's important academic presentation without knowing exactly where he is in the first place. The general in charge..."
Big Trouble in Little China,1986,Comedy,"Truck driver Jack Burton arrives in Chinatown, San Francisco, and goes to the airport with his Chinese friend Wang Chi to welcome his green-eyed fiancée Miao Yin who is arriving from China. However she is kidnapped on the arrival by a Chinese street gang and Jack and Wang chase the group. Soon they learn that the powerful evil sorcerer called David Lo Pan, who has been cursed more than two thousand years ago to exist without physical body, needs to marry a woman with green eyes to retrieve his physical body and Miao is the chosen one. Jack and Wang team-up with the lawyer Gracie Law, the bus driver and sorcerer apprentice Egg Shen and their friends and embark in a great adventure in the underground of Chinatown, where they face a world of magicians and magic, monsters and martial arts fighters."
Made in America,1993,Comedy,"In the Bay Area, widowed Sarah Mathews and her high school senior daughter Zora Mathews are intellectuals who embrace their African roots, Sarah who owns and operates a store all things African called African Queen. Despite often fighting, they truly do love each other. That love is why Sarah would rather Zora attend Berkeley for her freshman year than science prodigy Zora's first choice of M.I.T. on the other side of the country. Caught in a lie, Sarah is forced to admit to Zora that her husband Charlie, who died before Zora was born and who was the love of her life, is not Zora's biological father as Zora has always believed, but that she was conceived via artificial insemination using anonymous sperm from a sperm bank. Determined to have a man in her life she can truly call a ""Dad"" all her own, Zora, with the help of her longtime best friend Tea Cake Walton, is able to break into the sperm bank's computerized records to find the donor's information, including his name: Hal Jackson. Zora is horrified to learn several things about Hal: that he is *the* Hal Jackson, a local car salesman well known for using tacky methods of advertising; that he is boorish and loutish, stereotypical of his business; but arguably most importantly, that he is Caucasian as in white, white, white, and not even a little black. Both Sarah and Hal, when told Zora's discovery, are taken aback, Sarah in particular incensed that such an error could have been made in having requested a black donor if Zora is indeed a product of Hal's sperm. With the proverbial cat out of the bag, all three have to decide what to do with the information including if Hal should be a part of Zora and thus by association Sarah's life. The information does make Hal at least examine his life, including two so far failed marriages, and now living with a vacuous and stereotypical blonde named Stacy. And despite who Hal is, Sarah and Zora may see him ultimately in a different light than they intended and in a light different than what they would have wanted for the other."
Black Belt Jones,1974,Comedy,"The Mafia's Don learns that the City is planning a new civic center, and is buying the land where it will be, to make easy money when the city council will buy it. The one piece the Don doesn't have yet, is the old African-American karate school owned by Papa Byrd. Big Tuna, the Mafia Don's right hand man, goes to Pinky, their representative in that area and they tell him that he owes them $250,000 but instead of paying, they want him to get Papa Byrd's school. Pinky tries to muscle the karate master into handing out the property title, but he throws him out. A teacher calls Black Belt Jones, a friend of Papa Byrd, to talk to him about this, but before he does Pinky and his thugs accidentally kills Papa Byrd in a second visit. Before dying in friends' arms, Byrd says that the school belongs to Sydney - whom nobody knows. Black Belt Jones knows that Sydney is Byrd's daughter, whom he hasn't seen since she was a child. Black Belt asks a friend of his who works for the Government, to find her. Informed of her father's death, Sydney arrives for the funeral, and learns about Pinky and what he wants. Sidney goes to Pinky's place and roughs up some of his people. Then, Pinky goes over to the karate school with some back-up, manages to subdue the students, take one of them hostage, and demands either Sydney turns the school over to him or pay him $250,000. Black Belt asks his friend in Government to look into it and he tells him of this Mafia connection, and than asks Black Belt Jones to break into the Mafia stronghold and get some photos that they have and some hot cash. Jones succeeds, holds $250,000 and pays Pinky with that, then he calls the Mafia Don and tells him that it was Pinky who raided his place. Now the thugs turn onto each other. When Pinky convinces Big Tuna that he is innocent they go after Black Belt. With Sidney wanting to take revenge on her father's killers all by herself, and Jones wanting her out of the deadly battle about to start, things get ugly, fast, and furious."
Chow Hound,1951,Comedy,"A mean, greedy, glutton of a bulldog uses two unwilling parties - a frightened cat and a mouse to help him grab dinner from various residences. The scheme: Using the cat to pose as the pet for the residents; the mouse is used in one scheme while the cat poses as a sabertoothed-alley cat at a local zoo in another. The cat is instructed to gather juicy steaks and then surrender them to the bulldog, who badgers each time, ""What, no gravy?!"" Eventually, the bulldog holds the cat hostage for months, anticipating that the cat's ""owners"" will post rewards in the newspaper. The bulldog returns the cat to his masters, collects the reward and then reclaims his cat by means of a trick-bed. The dog uses his ill-gotten gains to purchase a meat butcher shop, where ""acres and acres"" of meat hang from the ceiling. It isn't long before the greedy bulldog must pay for his gluttony his grossly bloated carcass lies strapped to an operating table at a veterinarian's hospital, with the doctors planning to pump the mutt's stomach. Just then, the cat and mouse arrive to get their very just revenge."
The Oyster Princess,1919,Comedy,"Oyster-king Quaker cannot be impressed anymore. He is so rich that he even has a special butler holding his cigar while he is smoking. The only thing Quaker would be impressed by is if his daughter Ossi were to marry a real prince. He makes an offer to the poor prince Nucki, who sends his friend Josef to get a clear idea of the woman."
Curtain Up,1952,Comedy,"In a small town in the 1950s, a repertory company meets on Monday morning to start rehearsing the following week's play. This is a ghastly thing written by the aunt of one of the theatre's directors. The producer doesn't try to hide his annoyance about it, and is further exercised when the authoress arrives to help. The cast have to try and sort out real-life problems that keep intruding as they wrestle with the play's dire dialogue."
A Get2Gether,2005,Comedy,"Derrick and some of his college buddies plan a small Get2Gether for couples only, in hopes for Derrick to finally have an intimate moment with his new girlfriend Reashon. The only problem is Derricks best friend Jay doesnt have a girl to come with. So what would you do if your best friend is having a party without you? Thats right call everyone in the hood and turn Derricks little Get2Gether into a HoUse pARty!"
Duck Soup,1927,Comedy,"Pursued by forest rangers who want to press them into fire-fighting duty, Stanley and Oliver hide in the home of a big-game hunter who has just left town. When they find out that the servants will be away for the weekend, they decide to stay for a while. The house is being offered for rental, and when prospective tenants come, Oliver pretends to be the owner and Stanley pretends to be a servant."
Stuart Little,1999,Comedy,"In New York City, you would come across a small house, home to a family known as the Littles. You would happen to think of them as the nicest family you'd ever meet. One day, Fredrick and Eleanor, both parents and Littles, ho to and orphanage to find a brother for their son, George. While at it, they meet Stuart, a small, but charming mouse, who apparently, is human-civilized. They adopt him, and everyone, even George, loves him. But there is one problem with Stuart's life, Snowbell, the Little family cat, who wants him. But when trouble starts up almost immediately, Stuart must make it back to his home-before snowbell's friends find out about him"
Posse Cat,1954,Comedy,"Tom and Jerry are in a cabin in the Wild West. Jerry's rustling food, so Tom's owner won't let him eat until he's gotten rid of Jerry."
The Gay Divorcee,1934,Comedy,"Mimi Glossop wants a divorce so her Aunt Hortense hires a professional to play the correspondent in apparent infidelity. American dancer Guy Holden meets Mimi while visiting Brightbourne (Brighton) and she thinks he is the correspondent. The plot is really an excuse for song and dance. The movie won three Academy nominations and the first Oscar for Best Song: ""The Continental"", a twenty-two minute production number."
The Big Job,1965,Comedy,"An inept gang of bank robbers, led by George The Brain, are caught and sentenced to 15 years hard labour each. When they are released from prison they start out to collect the money they had stolen and which George had hidden in a hollow tree during the chase in which they were caught. The only trouble is that the tree was in the middle of a lonely lane when they were imprisoned; now, 15 years later, the tree is in the backyard of a Police Station..."
Live Wires,1946,Comedy,"Slip gets fired from his job at a construction company for decking his boss. His sister, who got him a job at the company, is angry with him. Slip manages to get a job with the District Attorney serving warrants, as does Sach. Through his job, Slip finds out that all is not quite kosher at his old construction company, and that his sister may be in danger."
"The Russians Are Coming, the Russians Are Coming",1966,Comedy,"In the Cold War, when the captain of a Russian submarine comes too close to the Gloucester Island in Massachusetts to give a look at America, the submarine gets stranded. A nine-man team commanded by Lieutenant Rozanov goes onshore to search a motor boat to release the submarine and arrives at the summer house of the New Yorker writer Walt Whittaker that is spending the weekend with his family in Gloucester. When he realizes that they are Russians, he believes that it is an invasion. Soon the information leaks, leading hysteria and paranoia along the inhabitants of the small village."
Convict 13,1920,Comedy,Buster is playing golf with Sybil when he gets knocked out. An escaped prisoner changes clothes with him. Buster goes to prison and learns that he is to be hanged. He changes clothes with a guard just as prisoner Roberts attacks all the guards.
The Craic,1999,Comedy,"Two Irish actors (Jimeoin McKeown, Alan McKee) flee from 1988 Belfast after a violent confrontation with a leader (Robert Morgan) of the IRA and illegally enter Australia. Seeking acting work, the two fear immigration officers. McKeown happens to get selected as the bachelor on a TV dating game and wins a trip to Queensland just as the pair's apartment is raided by immigration. McKee escapes just in time and joins his friend. Meanwhile, the IRA leader is sent to Australia in a witness protection program after he gives up some of his former colleagues. The two then spend the remainder of the movie being pursued by the immigration officers and the vengeful IRA head."
Gigi,1958,Comedy,"Weary of the conventions of Parisian society, a rich playboy and a youthful courtesan-in-training enjoy a platonic friendship, but it may not stay platonic for long. Gaston, the scion of a wealthy Parisian family finds emotional refuge from the superficial lifestyle of upper class Parisian 1900s society with the former mistress of his uncle and her outgoing, tomboy granddaughter, Gigi. When Gaston becomes aware that Gigi has matured into a woman, her grandmother and aunt, who have educated Gigi to be a wealthy man's mistress, urge the pair to act out their roles but love adds a surprise twist to this delightful turn-of-the 20th century Cinderella story."
Hokus Pokus,1949,Comedy,"The stooges are taking care of their invalid friend Mary who is confined to wheelchair. What they don't know is that Mary is only faking her disability to swindle the insurance company. When the boys witness a hypnotist, ""The Great Svengarlic"", doing his act on the street, they think he might be able to hypnotize Mary so she can walk. Instead, they become subjects for his show and are hypnotized into walking out on a flagpole high above the ground. When they come out of their trance and realize their predicament, they fall into a window, startling Mary, who jumps from her wheelchair just as the insurance adjuster is about to hand her a check."
Teen Titans: Trouble in Tokyo,2007,Comedy,"America's coolest heroes Teen Titans head to Japan as they spring into action when a new threat, the dichromatic ninja Saico-Tek, appears in their city. A chase across the city ensues, ending at Titans Tower. Saico-Tek is interrogated by Robin with the aid of a translation program, and reveals the identity of the one who sent him. The ninja then escapes his bonds and vanishes after destroying a fire sprinkler, and the Titans' only lead is to search for his mysterious master - the shadowy figure known as Brushogun."
My Learned Friend,1943,Comedy,"An insane murderer is on the loose, and gunning for the men who put him away. Will Hay is on the list, and co-opts Claude Hulbert to try and stop him from meeting a grisly end. This black comedy suggests that, had he lived, Will Hay might have moved on to the darker corners of Ealing comedies such as 'The Ladykillers'."
Slink Pink,1969,Comedy,"A homeless Pink Panther, seeking shelter on a bitterly cold night, sneaks through a window into the cozy, warm living room of a diminutive, excitable game hunter, whose stuffed animal-head trophies adorn the walls of his abode. The Pink Panther's mooching presence in the house never arouses the hunter's suspicion that there is an unwelcome guest, but the hunter's dog knows about the Pink Panther's intrusion and repeatedly tries to alert its master. The Pink Panther replaces the stuffed body of a Ugandan panther with himself in a still pose and doesn't blink when the man repeatedly whacks him with a stick to show to his dog that the panther is dead and stuffed, and when the man leaves the room and the dog remains, the Pink Panther hits the dog with the stick. Every time the dog tries to retaliate against the Pink Panther, the Pink Panther has moved and the man has taken his place, in the bathtub, in a chair, and in bed, and thus receives the brunt of the dog's attacks."
Half-Wits Holiday,1947,Comedy,"A professor bets one of his colleagues that he can turn the stooges into gentlemen within 60 days. With the help of his pretty daughter, the professor tries to teach the boys proper etiquette. However, the boys take the chance to flirt with the professor's daughter while learning table etiquette. After many frustrating attempts, he introduces the stooges into society at a fancy party. At first things go all right, but the party soon degenerates into a wild pie fight."
The Middle Watch,1940,Comedy,"Debonair screen veteran Jack Buchanan, Norwegian beauty Greta Gynt and monocled character player Fred Emney are among the many stars of this riotous comedy adapting a play by writer and Naval officer Stephen King-Hall, and noted novelist, playwright and historian Ian Hay. The Middle Watch is featured here in a brand-new transfer from the original film elements, in its as-exhibited theatrical aspect ratio. Through a series of unforeseen events, two glamorous young ladies find that they are obliged to spend the night on board the battleship HMS Falcon, where they have been attending a 'bon voyage' reception. At first it seems that Captain Randall will be able to keep them concealed, but then the Admiral unexpectedly arrives on board and orders the ship to sea. The result is maritime mayhem."
Mom's Got a Date With a Vampire,2000,Comedy,"The Hansen kids are in a jam. Adam and his best friend Duffy have gotten their hands on some tickets for the Headless Horseman concert, and his sister Chelsea has a date with her dreamy boyfriend Peter. The only problem is they're both grounded. Chelsea and Adam will do whatever it takes to get their mom Lynette out of the house, even if it includes a chance meeting with a very mysterious man. Everything seems to go according to plan until their little brother Taylor realizes that this stranger might be a vampire."
Beerfest,2006,Comedy,"After the death of their grandfather Johann von Wolfhause, the brothers Jan and Todd Wolfhouse travel to Munich to fulfill a family tradition, spreading the ashes of Johann during the Oktoberfest. Their contact brings them to a secret beer competition, the Beerfest"", where they are offended by Baron Wolfgang von Wolfhausen and the German branch of their family that accuse their great-grandmother of being a prostitute and their grandfather of stealing an old recipe of the best beer in Germany. Jan and Todd returns to USA humiliated and decide to organize a beer team to dispute the next Beerfest. They join Landfill, Barry and Fink and train long the year to participate in the competition. When they find the lost recipe hidden in a dummy, they feel that their German relatives told the truth. But the team is ready for the tough dispute."
Arnold's Wrecking Co.,1973,Comedy,"Arnold Berman is a klutz. Just ask his cousin Kenny, who has to put up with him over summer vacation from college. Arnold has to be seen to be believed: an uptight, unreal, super-straight Business major who's a whiz at accounting and a failure at everything else. Kenny and his pal Rollo turn Arnold on to a little grass to loosen him up, but they don't realize the demons they've set free: for the now-swinging Arnold becomes a pothead Horatio Alger and soon has them all in the midst of a multi-million-dollar grass-dealing firm complete with snazzy executive offices, a fleet of delivery trucks, group insurance, and a little league team. All of this does not escape the attention of either the local police or the local ""organization,"" and the result is a free-enterprise free-for-all in which the customers are as high as the company stock."
Mater and the Ghostlight,2006,Comedy,"At night, all around town, Mater the disheveled tow truck is causing havoc, playing tricks, disturbing the peace, and scaring other motor vehicles. At Flo's V-8 café, the local cop car warns Mater about the ghostlight, a legendary orb of blue that haunts these parts. The cop car tells the story and warns one and all that the ghostlight hates the sound of clanking metal. All the cars rush home, leaving only Mater, whistling past the graveyard, alone at his junkyard. Then, a blue light appears; can Mater save himself or is there more to the story?"
Gentlemen of Nerve,1914,Comedy,"Mabel and her beau go to an auto race and are joined by Charlie and his friend. As Charlie's friend is attempting to enter the raceway through a hole, the friend gets stuck and a policeman shows up. Charlie sprays the policeman with soda until he friends makes it through the hole. In the grandstand, Mabel abandons her beau for Charlie. Both Charlie's friend and Mabel's are arrested and hauled away."
Mickey's Gala Premier,1933,Comedy,"Mickey's film is having a premiere, and all the stars turn out at the Chinese Theatre. Among those shown: Laurel and Hardy, the Marx Brothers, Jimmy Durante, Clark Gable, Sid Grauman, Mae West. The picture, Galloping Romance (Pegleg Pete kidnaps Minnie, and Mickey gives chase on a variety of animals), starts, and everyone in the audience sways along to the music, then rolls in the aisles with laughter. After, everyone comes on stage to congratulate Mickey; Garbo smothers him with kisses."
Evolution: The Musical!,2008,Comedy,"As the debate between Evolution and Creationism rages, 'Evolution: The Musical!' invites you to enter a world where both theories are true. In this musical tour-de-funk, we meet The Beasties, a clan of humans who have recently evolved from primates, and The Blesseds, a self-righteous religious sect who descended directly from Adam and Eve. When a brutal slaying provokes the Beasties to attack the Blesseds, all hell breaks loose and an unlikely romance throws a monkey wrench into the whole musical mess. Will the rule of humanity go to the ape people or the Jesus freaks? Anything is possible in this awkward marriage of West Side Story and South Park."
Those Were the Days,1934,Comedy,"A farce based on Arthur Wing Pinero's play ""The Magistrate"", in which the son of a stern magistrate visits a music hall against the wishes of his father. In true farcical style, the magistrate too ends up at the music hall, and before long, all of the characters are trying not to avoid each other."
Donald's Nephews,1938,Comedy,"Donald's sister Dumbella sends her three sons Huey, Dewey, and Louie to visit their uncle Donald. They prove to be quite a handful for Donald, even with help from his book on child rearing."
Going Overboard,1989,Comedy,"Schecky Moskowitz, a deservedly-struggling young comedian, lands a menial job on the cruise ship that's holding the Miss Universe pageant. The Big Man On Deck for this voyage is Dickie Diamond, the ship's comedian and all-around ladies' man. As an assorted array of thugs, Panamanian mercenaries, and terrorists try to storm the ship, Schecky hopes for one big chance to prove himself and enter the exciting world of cruise-ship comedy."
Olympic Games,1927,Comedy,"While the world watches the Olympic Games in Stockholm, the Rascals gather at the flats for their own games. Whether it's the shot put, the hurdles, the pole vault, or the high jump, not much goes right. There's a deep mud hole that catches several of the kids, and someone out there keeps giving them the razzberry. It's young Wheezer hiding out of sight with his dog Punch, but the kids think it's another boy, so every time they hear the Bronx cheer, they chase the innocent lad and give him a thumping."
Leave It to Beaver,1997,Comedy,"The Cleavers are an all-American family living in Ohio - wise father Ward, loving mother June, teen-age son Wally and 8-year-old ""Beaver"" Theodore. Beaver hopes to get a bike as a gift from his father and to please him tries out for his school football team and he makes it, only to be embarrassed. The bike he gets is quickly stolen. Meanwhile Wally is trying to help his friend Eddie Haskell to get the heart of pretty classmate Karen, but Karen seems to like Wally more, and that leads to tensions between the friends."
The Comebacks,2007,Comedy,"Lambeau Fields lives a middle-class lifestyle in America along with his wife, Barb, and a gorgeous daughter, Michelle, who he has brought up as a son. Lambeau is a failure and has virtually given up on his career as a football coach. Then his friend, Freddie Wiseman, encourages him to re-enter this field, and he does so by re-locating to Plainfolk in Texas and joins the Heartland State University. It is here he will meet some of the most pathetic players, and quite disillusioned he goes about to find new-comers. He finds a kicker in Jasminder Featherfoot, provided of course, he keeps her involvement secret from the rest of her family. Then he finds Lance Truman, whose drag queen dad has brought him up more like a tom-girl. With these additions and others Lambeau sets forth to include his team in the next Super...Er...Toilet Bowl 2 series, and it is here that he will find that Lance fumbles a lot; Barb is not quite faithful as she seems; he will soon be in jail for Indecent Exposure; Michelle has a black boyfriend; and Freddie has a hidden agenda."
Wild America,1997,Comedy,"Three brothers - Marshall, Marty and Mark dream of becoming naturalists and portraying animal life of America. One summer their dream comes true, they travel through America, filming alligators, bears and moose."
Hail the Conquering Hero,1944,Comedy,"Having been discharged from the Marines for a hayfever condition before ever seeing action, Woodrow Lafayette Pershing Truesmith (Eddie Bracken) delays the return to his hometown, feeling that he is a failure. While in a moment of melancholy, he meets up with a group of Marines who befriend him and encourage him to return home to his mother by fabricating a story that he was wounded in battle with honorable discharge. They make him wear a uniform complete with medals and is pushed by his new friends into accepting a Hero's welcome when he gets home where he is to be immortalized by a statue that he doesn't want, has songs written about his heroic battle stories, and ends up unwillingly running for mayor. Despite his best efforts to explain the truth, no one will listen."
The Guru,2002,Comedy,"South Asian Ramu Gupta has always been fascinated with western movie musicals and has wanted to be an American movie star primarily as a dancer. So when he hears from his friend Vijay Rao about his fabulous life in Manhattan with a penthouse apartment and Mercedes, Ramu decides to move from his home in Delhi to the US to live with Vijay as he pursues his dream of being a star. Upon his arrival in Manhattan, Ramu learns that Vijay's life is nothing like he mentioned, he driving a cab and living in a run down cramped top floor apartment with two fellow South Asian roommates, Ramu who would be the fourth in the apartment. Ramu nonetheless just wants a chance to prove himself in the entertainment business. Among Ramu's many missteps include stumbling into the porn movie business where he can't get it up in such a setting anyway, and working as a waiter at least to earn some money. But it is a wait job at a private South Asian themed birthday party for a lost and directionless socialite named Lexi organized by her overbearing mother Chantal that Ramu gets a chance at a somewhat legitimate acting job when he is asked to fill-in at the last minute at the party for an incapacitated Swami Bu. Having no credentials as a swami, he decides to dance and channel the sex advice given to him by Sharonna, one of his porn co-stars. Ramu and the information are a hit, especially with Lexi, who feels she has found her own voice for the first time in her life. As such, she wants to help Ramu spread the swami word, most specifically as a sex guru, to the masses. Not knowing what that word is, Ramu again turns to Sharonna for advice, she in turn believing he is asking solely to further his career in porn. Sharonna agrees to mentor him on the condition that he not divulge what she would teach and tell him to anyone as they are her innermost thoughts as a way to cope with her own life. That life is a double one, where her firefighter fiancé Rusty, a devout Catholic, knows nothing about her being a porn star, believing she is just Shari, an innocent (i.e. virginal) substitute public school teacher. As Ramu becomes more and more successful in this pseudo acting job with the help of both Sharonna and Lexi, he has to reconcile this success with the fact that it is all a lie. He also has to reconcile it with his burgeoning romantic feelings for Sharonna, most specifically reconciling the fact that he has not only lied to her, but betrayed her confidence."
Horn 'OK' Pleassss,2009,Comedy,"Govinda, a truck driver and billionaire, helps Ajay get his love Sia, the twin sister of Govinda's wife Ria. Govinda, unaware about Ajay's love interest ends up planning Ajay's meeting with himself leading to a chain of incidents."
Major Barbara,1941,Comedy,"A young and idealistic woman, who has adopted the Salvation Army and whose father is an armament industrialist, will save more souls directing her father's business. A comedy with social commentary."
Can't Buy Me Love,1987,Comedy,"Ronald Miller is tired of being a nerd, and makes a deal with one of the most popular girls in school to help him break into the ""cool"" clique. He offers her a thousand dollars to pretend to be his girlfriend for a month. It succeeds, but he soon learns that the price of popularity may be higher than he expected."
The Jerk,1979,Comedy,"Navin is an idiot. He grew up in Mississippi as the adopted son of a black family, but on his 18th birthday he feels he wants to discover the rest of the world and sets out for St. Louis. There everyone exploits his naivete, until a simple invention brings him a fortune."
Air: The Musical,2010,Comedy,"Three musical stories of people who feel out of place in the world, and their longing to find a connection with someone else. A middle aged African American sings to a new love in a country western bar, a young goth girl sings a 50s style ballad as she wanders the streets with a broken heart, and a punk croons a modern doo wop at a punk rock show."
Zenobia,1939,Comedy,"A southern country doctor is called on by a visiting circus man to cure his sick elephant. After the doctor heals the grateful beast, the elephant becomes so attached to him that it starts to follow him everywhere."
Joe Butterfly,1957,Comedy,"The staff of ""Yank"" magazine are among the first American troops into Tokyo after the Japanese surrender. Their mission: produce an issue of the magazine...in three days. To accomplish the seeming impossible, they reluctantly enlist the aid of black marketeer and arch-conniver Joe Butterfly, who sets them up in a palatial private mansion, complete with lovely daughter -- strictly against regulations. How much trouble can our heroes talk their way out of?"
Land of the Lost,2009,Comedy,"Palaeontologist Rick Marshall takes Will and Holly into a new world of danger, dinosaurs, and big bug-eyed lizard people while trying to find their way back home, save the universe, and save his reputation by doing so. The dinosaur with brains, brawn, and personality, and the adventure of scientific advancement and exotic beasts in a faraway land, all add up to time-traveling fun and frolics."
Buzzy Boop,1938,Comedy,"Betty's young cousin, Buzzy, takes the train to visit Betty. On the train, she's helpful, in a bratty kind of way, using her chewing gum to stick on a sleeping man's toupee, watering the flowers in a lady's hat, etc. At Betty's house, she sees the boys next door playing marbles and tries to join in; she proves better at things like walking on a fence than the boys, and even fares well with the goat the boys unleash."
Robots,2005,Comedy,"Even in a world populated entirely by mechanical beings Rodney Copperbottom is considered a genius inventor. Rodney dreams of two things, making the world a better place and meeting his idol, the master inventor Bigweld. On his journey he encounters Cappy, a beautiful executive 'bot with whom Rodney is instantly smitten, the nefarious corporate tyrant Ratchet who locks horns with Rodney, and a group of misfit 'bots known as the Rusties, led by Fender and Piper Pinwheeler."
Double Wedding,1937,Comedy,"Waldo and Irene have been living with Margit for the four years that they have been engaged. Margit has planned the wedding and the honeymoon - in fact, Margit plans everything down to what they will have for breakfast every day. The only problem is that Waldo is a milquetoast and Irene does not want to be married to a milquetoast. So she says she is in love with Charlie, a bohemian artist/producer who lives in a trailer behind Spike's Place. When Margit confronts Charlie about giving up Irene, Charlie sees that she is the one for him. To make everyone happy, Charlie will have to help Waldo get a backbone."
"Benjamin Franklin, Jr.",1943,Comedy,The gang gripe about the inconveniences caused by wartime rationing. They find the insight they are seeking by putting on a show based upon Benjamin Franklin's Poor Richard's Almanac.
Start Cheering,1938,Comedy,"Film star Ted Crosley, fed up with movie life, quits pictures to enroll in Midland College, much to the horror of his manager Sam Lewis and his stooge-friend Willie Gumbatz. Ted wishes to enroll in school under an assumed name but Sam, hoping to nip his school plans in the bud, tips off the press and school. En route, Ted has met and fallen in love with Jean Worthington, daughter of Dean Worthington who is counting on Ted's enrollment to save his job. Ted, as the hero of many college and football movies, is given a royal welcome when he arrives. In an effort to make the Midland football team a bigger draw and pay off the stadium debt, Ted is put on the varsity team, where, his exploits don't match those he had on screen, and he is actually a liability. He soon incurs the enmity of Biff Gordon, the school's football hero and Ted's rival for Jean. Biff sets Ted up with a fake fraternity initiation, wherein Ted passes on the tin fraternity ring, taken from a candy box, to Jean. Suspecting unjustly that Jean was part of the hoax, Ted quits school and signs a big radio contract. When the school learns of the hoax, it suspends Biff and the entire team on the eve of the big game. Ted hears about it and his loyalty to the school prompts him to return and square the team with the faculty. They win the big game. Ted, still believing that Jean was in on the trick, boards a train back to New York. Jean learns that Ted is about to lose his radio contract because he can't get back in time, and suggests to Sam that he arrange with the school for Ted to broadcast from the stadium, using the college band and glee club."
A Night in Casablanca,1946,Comedy,"In post-war Casablanca, Ronald Kornblow is hired to run a hotel whose previous managers have all wound up being murdered. French soldier Pierre suspects the involvement of ex-Nazis, specifically Count Pfefferman, in reality the notorious Heinrich Stubel. But Pierre himself is accused of collaborating with the enemy, and attempts to clear his name with the help of his girlfriend Annette and cagey buddy Corbaccio. They enlist the aid of Pfefferman's beleaguered mute valet, Rusty, and discover a hoard of war booty the Nazis have cached in the hotel."
Man Bites Dog,1992,Comedy,"A camera crew follows a serial killer/thief around as he exercises his craft. He expounds on art, music, nature, society, and life as he offs mailmen, pensioners, and random people. Slowly he begins involving the camera crew in his activities, and they begin wondering if what they're doing is such a good idea, particularly when the killer kills a rival and the rival's brother sends a threatening letter."
Little 'Tinker,1948,Comedy,"B.O. Skunk finds himself attracted to various other animals, but one whiff and they run away. He tries some extreme techniques, including a Frank Sinatra impersonation; that gets the stage mobbed, but they still run away. Finally, he tries camouflaging himself as a fox, only to meet and fall for another skunk disguised as a fox."
Max Keeble's Big Move,2001,Comedy,"Max Keeble is a nice, quiet teenager, whose idea of 'superhero-requiring' danger is braving Evil Ice Cream Man who blames him for a health complaint from ma Lily. She spent six years on just the right interior and now hears from dad Don Keeble, a wimp whose 'career' in commercial publicity still only got him wearing sly costumes, a promotion requires the family to move to Chicago. Initially Max just hates giving up his high-school friends, a fatso and a music-maniac, but when their former friend Troy McGinty picks on them with his new image as bully realizes leaving means he can't be punished after Friday, and plans an orgy of revenge. Max's targets include the arrogant new principal, Elliot T. Jindraike, who spends the school budget on a new sports stadium to flatter the inspector, Superintendant Bobby 'Crazy Legs' Knebworth, and even plants to tear down the animal shelter. When it's all in motion, dad suddenly announces he has taken Max's first advice and turned down the promotion!"
