movie_id,movie_name,year,genre_new1
23221130,Teito Monogatari Gaiden,1995,['Horror']
31477549,Disturbed,1990,['Horror']
27941379,Search for the Beast,1997,['Horror']
22410144,The Witches Hammer,2006,['Horror']
5291288,Rattlers,1975,['Horror']
10195586,The Haunted School,2007,['Horror']
26007295,Dead Man's Hand,2007,['Horror']
4647498,Aberration,1997,['Horror']
3927646,Hell of the Living Dead,1981,['Horror']
4390553,City of the Living Dead,1980,['Horror']
19771801,Crocodile Man,1972,['Horror']
12401310,Phantom from Space,1953,['Horror']
5550410,Somebody Help Me,2007,['Horror']
3077365,The Final Sacrifice,1990,['Horror']
901907,The Magician,1926,['Horror']
4586623,Queen of Blood,1966,['Horror']
31574831,Exquisite Corpse,2010,['Horror']
6021280,Scream Blacula Scream,1973,['Horror']
3305827,Alien 2,nan,['Horror']
25741513,Hidden,2009,['Horror']
19769477,The Snake King's Grandchild,2006,['Horror']
14170318,Macabre,1958,['Horror']
19821180,Something Weird,1967,['Horror']
22165566,Undead or Alive,2007,['Horror']
26007214,Crash!,1977,['Horror']
347235,Wes Craven's New Nightmare,1994,['Horror']
32677131,Docteur Jekyll et les femmes,1981,['Horror']
31237593,The Possessed,2009,['Horror']
26279540,Growth,2009,['Horror']
9912911,Your Vice Is a Locked Room and Only I Have the Key,1972,['Horror']
9907431,Soultaker,1990,['Horror']
169398,The Atomic Café,1982,['Horror']
28204476,The Bowery Boys Meet the Monsters,1954,['Horror']
7101280,Sweeney Todd: The Demon Barber Of Fleet Street,1936,['Horror']
33617254,Dying God,2008,['Horror']
27745239,Sparrow,nan,['Horror']
21620643,Halloween Night,2006,['Horror']
8188906,The Thing That Couldn't Die,1958,['Horror']
31335395,Sweet Home,1989,['Horror']
24665513,Slaughtered,nan,['Horror']
23959320,War Wolves,2009,['Horror']
25436873,Paranormal Entity,2009,['Horror']
3910693,Aks,2001,['Horror']
4254373,Phantom Quest Corp,1994,['Horror']
23229518,The Unnamable II: The Statement of Randolph Carter,1993,['Horror']
19828754,The Curse of the Living Corpse,1963,['Horror']
876592,It Came from Beneath the Sea,1955,['Horror']
2368143,Blacula,1972,['Horror']
17793649,Trance,1999,['Horror']
8354866,Don't Go to Sleep,1982,['Horror']
26004059,Ang Darling Kong Aswang,2009,['Horror']
5443046,Slaughter Disc,2005,['Horror']
25466355,Closed for the Season,2010,['Horror']
33564864,Encounter with the Unknown,1973,['Horror']
10123986,Ultime Grida dalla Savana,1975,['Horror']
5721992,Prophecy,1979,['Horror']
1570843,The Hills Have Eyes,1977,['Horror']
3566511,Werewolf of London,1935,['Horror']
5485644,St. John's Wort,2001,['Horror']
12993922,Dark Heritage,1989,['Horror']
1384107,Jeepers Creepers II,2003,['Horror']
9719009,Sasquatch Mountain,2006,['Horror']
36304862,Klown Kamp Massacre,2010,['Horror']
451023,The Brood,1979,['Horror']
19587744,Spookies,1986,['Horror']
12007271,The Blood Spattered Bride,1974,['Horror']
4586256,How to Make a Monster,1958,['Horror']
3096476,Penny Dreadful,2006,['Horror']
6035965,Seed,2007,['Horror']
8773991,Witchery,1988,['Horror']
6248065,Castle Freak,1995,['Horror']
4112455,Sleepaway Camp 3,1989,['Horror']
23207678,The Beast in the Cellar,1970,['Horror']
26619393,Re-Kill,2011,['Horror']
33165833,Le Fear,2010,['Horror']
31321940,The Navy vs. the Night Monsters,1966,['Horror']
16790346,Megalodon,2002,['Horror']
4544500,Progeny,1999,['Horror']
26513406,In the Shadow,nan,['Horror']
9811711,Weird Woman,1944,['Horror']
7871584,Schramm,1993,['Horror']
3038038,A Nightmare on Elm Street 4: The Dream Master,1988,['Horror']
8695709,Dracula,1973,['Horror']
2055366,Dracula's Daughter,1936,['Horror']
3871584,Humanoids from the Deep,1980,['Horror']
2208258,Phase IV,1974,['Horror']
3302848,Frankenstein Meets the Wolf Man,1943,['Horror']
13166374,Mortuary,1983,['Horror']
7249177,Face of the Screaming Werewolf,1964,['Horror']
19068826,Morbid: A Love Story,2009,['Horror']
27913339,Brain of Blood,1972,['Horror']
18595351,Sands of Oblivion,2007,['Horror']
5386187,Vampires Vs. Zombies,2004,['Horror']
27884321,La Vampire Nue,nan,['Horror']
6940101,The Black Cat,2006,['Horror']
24086764,HP Lovecraft's The Tomb,nan,['Horror']
2822859,Twilight of the Dark Master,1997,['Horror']
31010782,The Bat People,1974,['Horror']
33316176,Haunted Poland,nan,['Horror']
7838245,Hasami otoko,2005,['Horror']
2546472,Friday the 13th Part VII: The New Blood,1988,['Horror']
9014571,At Midnight I'll Take Your Soul,1963,['Horror']
10069910,Bloody Murder 2: Closing Camp,2003,['Horror']
32501058,Return of the Boogeyman,1994,['Horror']
5787607,Alien 51,2004,['Horror']
31748184,The Vampires of Bloody Island,nan,['Horror']
15667389,Fright,1972,['Horror']
2073543,War of the Gargantuas,1966,['Horror']
21380202,Tower of Evil,1972,['Horror']
14615235,Live feed,2006,['Horror']
1853795,The Creeping Terror,1964,['Horror']
28035306,Caesar and Otto's Summer Camp Massacre,nan,['Horror']
14472966,30 Days of Night: Blood Trails,2007,['Horror']
15589712,New Year's Evil,1980,['Horror']
11600310,Buried Alive,1990,['Horror']
10502224,The Monster of Piedras Blancas,1959,['Horror']
12706152,Mangiati Vivi,1980,['Horror']
34312285,Paranormal Activity 4,2012,['Horror']
13672638,Bleeders,1997,['Horror']
24493527,Zombie Night 2: Awakening,2006,['Horror']
20049234,Rottweiler,2004,['Horror']
1328188,Desperate Living,1977,['Horror']
3653578,Return of the Fly,1959,['Horror']
29046736,I Don't Want to Be Born,1975,['Horror']
28256244,The Vengeance of She,1968,['Horror']
1994850,Three... Extremes,2004,['Horror']
12130531,Blood Rites,1968,['Horror']
23842374,Blood Beach,1981,['Horror']
4499062,Let Sleeping Corpses Lie,1974,['Horror']
2839410,Cannibal Ferox,1981,['Horror']
29141940,A Virgin Among The Living Dead,1973,['Horror']
2002403,Halloween 6,1995,['Horror']
4714316,The Hills Have Eyes Part II,1985,['Horror']
14338296,Mutant,nan,['Horror']
25339488,The Ogre,1988,['Horror']
11537723,I Eat Your Skin,1964,['Horror']
14684782,The Deadly Spawn,1983,['Horror']
6097745,The Legacy,1978,['Horror']
24888803,Beyond the Door III,1989,['Horror']
16314437,Demons of the Mind,1972,['Horror']
1188832,Ring 2,1999,['Horror']
18946797,The Killing Phone,2006,['Horror']
9477007,Veneno para las hadas,1984,['Horror']
21766755,The Pack,1977,['Horror']
4038173,The Mirror,1999,['Horror']
2035081,Dracula Has Risen from the Grave,1968,['Horror']
31635274,Lo,nan,['Horror']
2313660,Friday the 13th Part VI: Jason Lives,1986,['Horror']
5696805,Darna Mana Hai,2003,['Horror']
8020399,The Abandoned,2007,['Horror']
19737523,The Quick and the Undead,2006,['Horror']
1064537,Santa Sangre,1989,['Horror']
8675614,Leprechaun 2,1994,['Horror']
27261334,Diary of a Cannibal,2007,['Horror']
347000,Suspiria,1977,['Horror']
7691695,There’s Something Out There,2004,['Horror']
11706092,"Zontar, The Thing from Venus",1966,['Horror']
3787080,Redeye,2005,['Horror']
5444637,Leprechaun 3,1994,['Horror']
17865807,The 13th Alley,2008,['Horror']
9267531,Dracula vs. Frankenstein,1971,['Horror']
21665854,Legion of the Dead,2005,['Horror']
24160453,Cannibal Campout,1988,['Horror']
24048670,Skull Heads,2009,['Horror']
3887451,Mothra,1961,['Horror']
14864488,Galaxy of Terror,1981,['Horror']
24211904,Mutants,2008,['Horror']
20109381,Voices,2007,['Horror']
2259388,Session 9,2001,['Horror']
31518066,Invitation to Hell,1982,['Horror']
4031328,Demon Under Glass,2002,['Horror']
6708252,Kong Island,1968,['Horror']
31799966,Étoile,1988,['Horror']
18203744,The Pumpkin Karver,2006,['Horror']
35342638,La Leyenda de la Llorona,2011,['Horror']
31696903,Shanks,1974,['Horror']
2609817,Leatherface: Texas Chainsaw Massacre III,1990,['Horror']
4286886,Sleepwalkers,1992,['Horror']
9595500,The Monster That Challenged the World,1957,['Horror']
471370,An American Werewolf in London,1981,['Horror']
2002320,Halloween 5: The Revenge of Michael Myers,1989,['Horror']
10633286,Frankenstein Meets the Space Monster,1965,['Horror']
869181,Quatermass 2,1957,['Horror']
33690412,Kemper: The CoEd Killer,nan,['Horror']
12824672,Beast of the Yellow Night,1971,['Horror']
3459329,Lady Frankenstein,1971,['Horror']
14020694,Giant from the Unknown,1958,['Horror']
10690553,Killing Birds,1988,['Horror']
1829448,The Plague of the Zombies,1966,['Horror']
2667958,Deep Rising,1998,['Horror']
26814445,The House Where Evil Dwells,1982,['Horror']
983731,Long Time Dead,2002,['Horror']
17215858,Lady Hong,1969,['Horror']
11095312,Frankenstein 1970,1958,['Horror']
6074902,Family,2007,['Horror']
33540451,Demons Never Die,2011,['Horror']
26063590,Troublesome Night 16,2002,['Horror']
2594890,Phantasm II,1988,['Horror']
12099919,Purana mandir,1984,['Horror']
848836,La Noche de los Brujos,1973,['Horror']
11142038,Blessed,2004,['Horror']
8414382,Fear of Clowns,2004,['Horror']
26600911,Macabre,2009,['Horror']
5638171,Camp Blood,1999,['Horror']
8668124,Count Dracula,1977,['Horror']
13048913,Devon's Ghost: Legend of the Bloody Boy,2005,['Horror']
1620886,Deep Shock,2003,['Horror']
3220999,The Mole People,1956,['Horror']
20719803,A Resentful Woman,1973,['Horror']
9520522,Day the World Ended,1955,['Horror']
19873611,Faceless,1988,['Horror']
5906516,"Silent Night, Deadly Night 5: The Toy Maker",1991,['Horror']
5079388,Subconscious Cruelty,2000,['Horror']
33947543,The Curse of El Charro,2004,['Horror']
5113356,Pumpkinhead: Ashes to Ashes,2006,['Horror']
16024773,The Bedeviled,1975,['Horror']
24709707,Staunton Hill,2009,['Horror']
1686611,Yogen,2004,['Horror']
4851941,The Two Faces of Dr. Jekyll,1960,['Horror']
8094043,Exte,2007,['Horror']
24687459,Patient X,2009,['Horror']
21426799,Pray for Morning,2006,['Horror']
36356804,Nadie oyó gritar,1973,['Horror']
9458737,The Cabinet of Caligari,1962,['Horror']
22304155,Graveyard Shift,1990,['Horror']
7242242,House of Frankenstein 1997,1997,['Horror']
6574313,Hospital Massacre,1982,['Horror']
7280252,Legend of the Werewolf,1975,['Horror']
2029406,Inseminoid,1981,['Horror']
16029506,Necrosis,2009,['Horror']
31487737,The Silent House,nan,['Horror']
6500990,Atom Age Vampire,1963,['Horror']
23117383,THINGS,1989,['Horror']
6713041,Diary of the Dead,2007,['Horror']
23893107,Eyes of Fire,1983,['Horror']
3412203,Zombie High,1987,['Horror']
34797036,Undead Pool,2007,['Horror']
30469517,F,2010,['Horror']
8661155,La Casa 3,1988,['Horror']
2932229,Laserblast,1978,['Horror']
17696695,Heatstroke,2008,['Horror']
30231661,Mega Python vs. Gatoroid,2011,['Horror']
2990847,It's Alive,1974,['Horror']
7154803,Puppet Master: The Legacy,2004,['Horror']
21153027,The Colossus of New York,1958,['Horror']
24453695,Aenigma,1987,['Horror']
29737856,Infected,2011,['Horror']
30845953,Brotherhood VI: Initiation,2010,['Horror']
33175196,Untitled,2011,['Horror']
18084420,Evil Dead Trap,1988,['Horror']
26192214,The Rats Are Coming! The Werewolves Are Here!,1972,['Horror']
18752398,Right to Die,2007,['Horror']
5047902,De Lift,1983,['Horror']
32300689,Artifact,nan,['Horror']
26478504,Aswang,1994,['Horror']
3513144,Room 6,2006,['Horror']
1673325,The Phantom of the Opera,1989,['Horror']
2317340,Friday the 13th Part 3: 3D,1982,['Horror']
32428439,World of the Dead: The Zombie Diaries 2,2011,['Horror']
24494077,Reel Zombies,nan,['Horror']
12794804,Zombie Holocaust,1980,['Horror']
3440608,Creepozoids,1987,['Horror']
25387001,The Incredible 2-Headed Transplant,1971,['Horror']
23472193,Skullduggery,1983,['Horror']
28374580,51,2011,['Horror']
12142043,Blades,1989,['Horror']
6158544,Mother of Tears,2007,['Horror']
5823255,Salem's Lot,1979,['Horror']
28706485,Necromancer,1988,['Horror']
518615,King Kong,1976,['Horror']
19684158,Dream Demon,1988,['Horror']
25684136,Basement Jack,2009,['Horror']
24710266,Bhargavi Nilayam,1964,['Horror']
24276207,The Beach Girls and the Monster,1965,['Horror']
10488450,Frankenstein vs. the Creature from Blood Cove,2005,['Horror']
4053827,The Strange World of Planet X,1957,['Horror']
3020135,The Beast Within,1982,['Horror']
14296848,Death Ship,1980,['Horror']
20344329,Tomie: Re-birth,2001,['Horror']
8008438,The Lost Tape: Andy's Terrifying Last Days Revealed,2004,['Horror']
14080718,Croc,2007,['Horror']
9765282,Dreamland,2007,['Horror']
30695973,Paranormal Activity 3,2011,['Horror']
2756990,Sleepstalker,1996,['Horror']
8663385,Dracula,1968,['Horror']
33446226,The Devil Inside,2012,['Horror']
4589710,Monstrosity,1964,['Horror']
4819015,Killer Nun,1978,['Horror']
1172681,Riding the Bullet,2004,['Horror']
31326696,Wacko,1983,['Horror']
34373477,Night of the Living Dead 3D: Re-animation,2012,['Horror']
13393290,Death Screams,1982,['Horror']
6569213,Moonnamathoral,2006,['Horror']
591310,Tales from the Darkside: The Movie,1990,['Horror']
5106720,Candyman: Farewell to the Flesh,1995,['Horror']
24526226,Albino Farm,2008,['Horror']
13927565,Dead Men Walking,2005,['Horror']
31230287,Adam and Evil,2004,['Horror']
7249964,The Adventures of a Two-Minute Werewolf,1985,['Horror']
11103867,Dragon Head,2003,['Horror']
1094721,Ringu 0,2000,['Horror']
13053911,Friday the 13th,2009,['Horror']
28252265,The Devil's Playground,2010,['Horror']
21984149,Death on Demand,2007,['Horror']
33828161,Creeporia,nan,['Horror']
29617793,Needle,2010,['Horror']
605676,Them!,1954,['Horror']
8511975,The Brotherhood III: Young Demons,2002,['Horror']
8511986,The Brotherhood IV: The Complex,2005,['Horror']
26883668,Savage Harvest,1994,['Horror']
26283042,House of the Living Dead,1976,['Horror']
9948127,Dr. Chopper,2005,['Horror']
12014701,Billi,2000,['Horror']
10241832,The Rage,2008,['Horror']
17143077,The Exquisite Cadaver,nan,['Horror']
2099943,Night of the Demon,1957,['Horror']
26366702,Curse of Bigfoot,1978,['Horror']
4286103,Blood Thirst,1971,['Horror']
2510465,The Undead,1957,['Horror']
12798059,Five Across The Eyes,2006,['Horror']
15107155,Akui ggot,1961,['Horror']
18327360,The Graves,2010,['Horror']
25555004,Taboo,2002,['Horror']
678080,Blood Feast,1963,['Horror']
7280629,Werewolf Woman,1976,['Horror']
25438380,La Tía Alejandra,nan,['Horror']
2121919,King Kong Escapes,1967,['Horror']
25489410,Drillbit,1992,['Horror']
6030184,Blackenstein,1974,['Horror']
27515247,Incense for the Damned,1972,['Horror']
7936519,The Damned Thing,2006,['Horror']
28177009,Rest Stop: Don't Look Back,2008,['Horror']
9703081,The Brain Eaters,1958,['Horror']
30013045,The Sinful Dwarf,1973,['Horror']
2310279,Mad Love,1935,['Horror']
4606109,I Bury the Living,1958,['Horror']
2542052,Rings,2005,['Horror']
19931725,Slaughter Hotel,1971,['Horror']
23666596,Il mostro di Venezia,1965,['Horror']
29836606,Night Slaves,1970,['Horror']
11993,Son of Godzilla,1967,['Horror']
25489892,Chainsaw Scumfuck,1988,['Horror']
5260111,Beware! The Blob,1972,['Horror']
21070824,Samson vs. the Vampire Women,1962,['Horror']
33163676,Black Moon,1934,['Horror']
4343453,Slumber Party Massacre,1982,['Horror']
12145557,"Scream, Baby, Scream",1969,['Horror']
33674932,Segunda mano,2011,['Horror']
14445660,Epitaph,2007,['Horror']
689763,Species,1995,['Horror']
33324775,Sector 7,2011,['Horror']
23022495,Island of the Dead,2000,['Horror']
10093456,Carnosaur 3: Primal Species,1996,['Horror']
896652,The Valley of Gwangi,1969,['Horror']
15218070,Killer Butterfly,1978,['Horror']
12139290,Urban Decay,nan,['Horror']
26092506,Okul,2004,['Horror']
1667811,Embrace of the Vampire,1995,['Horror']
34548840,Prey,1978,['Horror']
17136700,Silk,2006,['Horror']
961542,The Incredibly Strange Creatures Who Stopped Living and Became Mixed-Up Zombies,1964,['Horror']
12233591,Frightmare,1983,['Horror']
2831521,Night Of The Demon,1980,['Horror']
10318873,Last House on Dead End Street,1972,['Horror']
19030013,Trucks,nan,['Horror']
9416151,Más negro que la noche,1975,['Horror']
2201463,The Sorcerers,1967,['Horror']
12565531,Watchers 3,1994,['Horror']
4788277,Tarantula,1955,['Horror']
26213151,Remote Control,1988,['Horror']
27147259,Kakashi,2001,['Horror']
2901971,Howling II: Stirba - Werewolf Bitch,1985,['Horror']
5609683,The Snow Creature,1954,['Horror']
1526756,Lifeforce,1985,['Horror']
2452691,Chaos,2005,['Horror']
21733496,The Hitchhiker,2007,['Horror']
23510332,Dard Divorce,2007,['Horror']
3793842,Varan the Unbelievable,1958,['Horror']
14328976,The Brotherhood of Satan,1971,['Horror']
7884497,Dr. Jekyll and Mr. Hyde,1913,['Horror']
6073527,Children of the Corn: Revelation,2001,['Horror']
15667865,Evil Twin,2007,['Horror']
2010815,How to Make a Monster,2001,['Horror']
10204889,Barbe-bleu,1901,['Horror']
22568535,Invasion of the Blood Farmers,1972,['Horror']
673306,Night of the Ghouls,1987,['Horror']
19991665,The Beast with a Million Eyes,1955,['Horror']
11472483,Dance of the Dwarfs,1983,['Horror']
15161056,Killjoy,2000,['Horror']
5601344,Ancient Evil: Scream of the Mummy,2000,['Horror']
4333214,I'll Always Know What You Did Last Summer,2006,['Horror']
3641084,Virgin Witch,1972,['Horror']
22243471,Pulse 3: Invasion,2008,['Horror']
11558238,The Boogeyman,1980,['Horror']
17006178,The Thing Below,2004,['Horror']
640651,Blood from the Mummy's Tomb,1971,['Horror']
13964642,The Hideous Sun Demon,1959,['Horror']
13296475,Albert Fish,2007,['Horror']
2497347,Prom Night,1980,['Horror']
24349526,Aayushkalam,1992,['Horror']
2423917,Silent Rage,1982,['Horror']
1621849,The Curse of the Cat People,1944,['Horror']
9002807,The Untold,2002,['Horror']
3043131,Death Tunnel,2005,['Horror']
27452402,Tony,2010,['Horror']
23524252,Dante's Inferno,1924,['Horror']
6491387,Dr. Giggles,1992,['Horror']
7276753,Dr. Jekyll y el Hombre Lobo,1972,['Horror']
26190611,Road Train,nan,['Horror']
24892602,Swamp Devil,2008,['Horror']
28945798,8213: Gacy House,2010,['Horror']
19984678,Dying Breed,2008,['Horror']
18279130,Hellish Flesh,1977,['Horror']
19768754,The Snake King's Wife Part 2,1973,['Horror']
4121272,The Dentist 2,1998,['Horror']
1318335,Twilight Zone: The Movie,1983,['Horror']
8627714,The Living Hell,2008,['Horror']
22422444,There Was a Little Girl,1981,['Horror']
2839299,Don't Go In The Woods,1980,['Horror']
34882877,Chernobyl Diaries,2012,['Horror']
4279572,Satan's Little Helper,2005,['Horror']
29331558,Hellraiser: Revelations,2011,['Horror']
307789,House of 1000 Corpses,2003,['Horror']
26039774,Troublesome Night 13,2002,['Horror']
2572072,Dr. Cyclops,1940,['Horror']
30991660,Noctambulous,nan,['Horror']
14605927,Storm Warning,2007,['Horror']
33208964,Fred 2: Night of the Living Fred,2011,['Horror']
4877373,Shutter,2004,['Horror']
14587462,Scanners: The Showdown,1995,['Horror']
3181607,Seizure,1974,['Horror']
25375805,Livestock,2009,['Horror']
31327605,Dance Macabre,1992,['Horror']
15543608,Gutterballs,2008,['Horror']
27885952,The Game,1984,['Horror']
6562947,The Amityville Curse,1990,['Horror']
20985883,Credo,2008,['Horror']
18278389,A Praga,1980,['Horror']
2422360,Homicidal,1961,['Horror']
2730274,Creature,1985,['Horror']
31585384,The Nesting,1981,['Horror']
18912773,The Closet,2007,['Horror']
21870282,Cameron's Closet,1988,['Horror']
24003402,The Unborn II,1994,['Horror']
12724719,Intruders,nan,['Horror']
5374848,Komodo vs. Cobra,2005,['Horror']
4491061,Jack-O,1995,['Horror']
15683647,Nieng Arp,2004,['Horror']
7277772,La Bestia y la Espada Magica,1983,['Horror']
27856314,Caged Virgins,nan,['Horror']
17911663,The Adventures of Young Van Helsing: The Quest for the Lost Scepter,2004,['Horror']
8133963,The Ape Man,1943,['Horror']
5916229,Chinthamani Kolacase,2006,['Horror']
2873612,The Ghost Ship,1943,['Horror']
21696582,Zone of the Dead,2009,['Horror']
6355228,The Breed,2006,['Horror']
22682240,The Severed Arm,1973,['Horror']
2080825,The Legend of Hell House,1973,['Horror']
25885754,Premonition,1972,['Horror']
12138831,Grizzly Park,2008,['Horror']
13759088,Blood Trails,2007,['Horror']
34084031,The Orphan Killer,2011,['Horror']
8974884,The She Beast,1966,['Horror']
3103765,Matango,1963,['Horror']
7960697,The Toolbox Murders,1978,['Horror']
9038322,Attack of the Puppet People,1958,['Horror']
6150355,Prison,1988,['Horror']
5110054,Beastly Boyz,2006,['Horror']
5161973,Tombs of the Blind Dead,1971,['Horror']
33037045,Choker,nan,['Horror']
23275083,A Ghost Story of Joseon Dynasty,1970,['Horror']
10492456,The Rings,1985,['Horror']
6030583,Sugar Hill,1974,['Horror']
5140171,One Missed Call,2005,['Horror']
6049256,Critters,1986,['Horror']
33321463,Attack of the Helping Hand,1978,['Horror']
25433930,Web Cam,nan,['Horror']
21134123,Blood Freak,1972,['Horror']
8863206,Dracula III Legacy,2005,['Horror']
25504344,Killer Crocodile,1989,['Horror']
6352734,Creepshow 3,2006,['Horror']
24811390,I've Been Waiting for You,1998,['Horror']
5818165,Vampire Circus,1972,['Horror']
2276474,Humongous,1982,['Horror']
7489472,Aalavandhan,2001,['Horror']
31305787,The Red Queen Kills Seven Times,1972,['Horror']
4891419,Twins of Evil,1972,['Horror']
6551671,The Killer Shrews,1959,['Horror']
2480828,Valentine,2001,['Horror']
7639376,Deadly Eyes,1982,['Horror']
7906493,Babysitter Wanted,2008,['Horror']
2916428,Day of the Dead 2: Contagium,2005,['Horror']
2903396,Pulse,2006,['Horror']
7274197,The Return of the Vampire,1944,['Horror']
32808620,Hatchetman,2003,['Horror']
6530663,Faces Of Death 4,1990,['Horror']
10410665,Mutants,2009,['Horror']
8637627,Full Metal Yakuza,1997,['Horror']
1471636,Sabretooth,2002,['Horror']
533515,Cat's Eye,1985,['Horror']
5125717,Pick Me Up,2006,['Horror']
25917990,Curse of the Forty-Niner,2003,['Horror']
948706,Beginning of the End,1957,['Horror']
22372556,The Lost Missile,1958,['Horror']
12234609,We All Scream for Ice Cream,2007,['Horror']
5109756,Sweet Sixteen,1983,['Horror']
23229173,The Unnamable,1988,['Horror']
23097775,The Satan Killer,nan,['Horror']
23731386,Black Noon,1971,['Horror']
3614858,Ju-on 2,2000,['Horror']
3556701,Grizzly,1976,['Horror']
21378128,Wyvern,2009,['Horror']
12108808,Track of the Moon Beast,1976,['Horror']
2010018,The Sentinel,1977,['Horror']
11584672,APT,2006,['Horror']
18498357,The Attic Expeditions,2001,['Horror']
31304530,Mark of the Devil Part II,1973,['Horror']
7153837,Puppet Master 4,1993,['Horror']
2465576,Silent Hill,2006,['Horror']
26004874,Dial D for Demons,2000,['Horror']
27999190,Frankenstein 80,1972,['Horror']
25431279,"Shake, Rattle & Roll XI",2009,['Horror']
1866289,Dr. Terror's House of Horrors,1965,['Horror']
15945843,The Cannibal Man,1974,['Horror']
6436552,Savage Planet,2006,['Horror']
33856456,Zombie Ferox,nan,['Horror']
26007240,The Creeps,1997,['Horror']
6393328,Witchcraft II: The Temptress,1989,['Horror']
24245794,White Cannibal Queen,1980,['Horror']
31514497,13Hrs,2010,['Horror']
6302125,Viy,1967,['Horror']
27603418,Djinns,2010,['Horror']
3614997,Ju-on: The Grudge 2,2003,['Horror']
3921141,Seventh Curse,1986,['Horror']
7883633,Dr. Jekyll and Mr. Hyde,1920,['Horror']
37373877,Crazy Eights,2006,['Horror']
491757,Doom,2005,['Horror']
775421,Berserker,1987,['Horror']
19112931,They Have Changed Their Face,1971,['Horror']
23617312,Killjoy 2: Deliverance from Evil,2002,['Horror']
29333295,Caustic Zombies,2011,['Horror']
12652556,Gabriel,2007,['Horror']
23199746,The Crypt,2009,['Horror']
32567844,The Intruder,nan,['Horror']
5479998,Murders in the Rue Morgue,1932,['Horror']
6030385,"Dr. Black, Mr. Hyde",1976,['Horror']
17871789,Martyrs,2008,['Horror']
3771276,My Bloody Valentine,1981,['Horror']
27420904,The Uncanny,1977,['Horror']
7088713,Devil Doll,1964,['Horror']
1012024,Nekromantik,1987,['Horror']
28645500,Frozen Scream,1975,['Horror']
31976274,Blood and Lace,1971,['Horror']
32358265,Somebody Help Me 2,2010,['Horror']
46387,Incubus,1965,['Horror']
15294037,Naked Blood,1996,['Horror']
23943222,Evil Things,2009,['Horror']
7154700,Retro Puppet Master,1999,['Horror']
14368969,Sole Survivor,1983,['Horror']
14537381,Opapatika,nan,['Horror']
32145126,The Sibling,2011,['Horror']
6114249,Bloody Pit of Horror,1965,['Horror']
5986582,Kiss Me Quick!,1964,['Horror']
11677522,Madman,1982,['Horror']
65436,Dawn of the Dead,1978,['Horror']
7275748,Frankenstein's Bloody Terror,1968,['Horror']
8678850,La Casa 5,1990,['Horror']
4744688,Frankenstein: The True Story,1973,['Horror']
7291111,Venom,1982,['Horror']
11126051,Kuntilanak,2006,['Horror']
26162880,Anandhapurathu Veedu,2010,['Horror']
23922445,Assault! Jack the Ripper,1976,['Horror']
33730710,The House in Nightmare Park,1973,['Horror']
3564394,The Raven,1935,['Horror']
32687451,The Hagstone Demon,2011,['Horror']
14327942,Elves,1989,['Horror']
2524297,Island of Terror,1966,['Horror']
1864142,The Beyond,1981,['Horror']
17366863,Raptor,2001,['Horror']
2807368,Horror Express,1973,['Horror']
4429064,Laughing Target,1987,['Horror']
20878070,Alien Siege,2005,['Horror']
23062502,Disturbance,2011,['Horror']
22029678,Reykjavik Whale Watching Massacre,2009,['Horror']
13237172,Three on a Meathook,1972,['Horror']
10439707,Severed: Forest of the Dead,2005,['Horror']
20548047,Satan War,1979,['Horror']
10685113,Night of the Scarecrow,1995,['Horror']
8458652,Unhinged,1982,['Horror']
35912502,Charulatha,2012,['Horror']
4118334,Countess Dracula,1971,['Horror']
902894,Within the Woods,1979,['Horror']
28523455,The Captured Bird,2012,['Horror']
1254881,Night of the Living Dead,1990,['Horror']
32861946,Appointment with Fear,1985,['Horror']
29586011,Phantom of the Rue Morgue,1954,['Horror']
5033320,Dagon,2001,['Horror']
23435832,Mahakaal,1993,['Horror']
1785123,The Curse of Frankenstein,1957,['Horror']
15316964,The She Creature,1956,['Horror']
11680708,La Setta,1991,['Horror']
5686822,Reeker,2005,['Horror']
21093009,Exorcism: The Possession of Gail Bowers,2006,['Horror']
1714944,Great White,1982,['Horror']
12256764,Wishmaster 3: Beyond the Gates of Hell,2001,['Horror']
3461478,Shatter Dead,1994,['Horror']
13166007,Neon Maniacs,1986,['Horror']
32665121,Bryan Loves You,2008,['Horror']
24759927,Don't Look Up,1996,['Horror']
12686343,Near Dark,nan,['Horror']
8302915,Bleed,2002,['Horror']
25004733,Splatter Farm,1987,['Horror']
8357847,The Tripper,2007,['Horror']
617769,Rasen,1998,['Horror']
11796273,Suryavanshi,1992,['Horror']
31917050,Shredder,2003,['Horror']
36694582,Zombie Massacre,2010,['Horror']
2580131,The Giant Spider Invasion,1975,['Horror']
3666262,The Roost,2005,['Horror']
20331301,Star Crystal,1986,['Horror']
18664076,Kraken: Tentacles of the Deep,2006,['Horror']
12162055,I Spit on Your Corpse,1974,['Horror']
24646020,Hideous!,1997,['Horror']
9487056,Stone's War,2011,['Horror']
3037946,A Nightmare on Elm Street 3: Dream Warriors,1987,['Horror']
14726855,Resident Evil: Degeneration,2008,['Horror']
8367659,Visible Secret,2001,['Horror']
11179699,Devil Dog: The Hound of Hell,1978,['Horror']
6686820,"The Phantom from 10,000 Leagues",1955,['Horror']
8502589,The Astounding She-Monster,1957,['Horror']
9604018,Plane Dead,2007,['Horror']
1048695,Dracula,1979,['Horror']
24265023,Possessed,2009,['Horror']
