movie_name,year,genre,plot
Aval Peyar Thamizharasi,2009,Comedy,"Siva Rao , is a Thol Pavai puppeteer who along to with his family goes around villages performing the art for his survival. He is struggling to make both ends meet. When they land up in Tirunelveli, a rich man Chelladurai  decides to support the family for his young grandson Jothi  loves the art and their family. Thamizharasi , the grand daughter of Siva Rao is enrolled in a local school, who grows up and works hard to pass out in flying colours in her higher secondary. Even as she gets admission in an engineering college in Pune, Jothi and Thamizharasi develop affinity for each other. Unable to leave her, Jothi rapes her which changes her life. As a result, Jothi is forced to leave the village by his grandfather,to live with his dad.Jothi returns after a couple of years to see Thamizharasi nowhere. The rest is all about how Jothi travels from pillar to post to reach out for Thamizharasi and repents for his acts that altered her life all together."
Leave 'Em Laughing,1928,Comedy,"Leaving the dentist's office, where Hardy's teeth have been extracted by mistake, the boys, still under the influence of laughing gas, meet up with a traffic cop (Kennedy) and cause a huge traffic jam."
National Lampoon's Christmas Vacation 2: Cousin Eddie's Island Adventure,2003,Comedy,"The story begins with Cousin Eddie at his latest workplace, a nuclear facility where he 'works' alongside a monkey. When the monkey outperforms him in every test , the decision is made to fire him. Upon finding out the news, the two get into an argument which results in the monkey biting him. With Christmas approaching, Eddie is worried about what this job loss will mean for him and his family and he decides to talk to his former boss. Although the thought never occurs to him, the nuclear company is convinced that he will sue. As a preemptive countermeasure, they offer him and his family  a free vacation to an island in the South Pacific. While on holiday they take a trip on a boat, while Eddie attempts to catch a shark, they get lost and eventually shipwrecked on an isolated island. Eventually Eddie is able to prove himself a man by providing for his family and they all celebrate Christmas together on the island. Shortly after, they are rescued."
A Message to Gracias,1963,Comedy,"The plot of this cartoon involves Mexican Revolutionary mice. Numerous attempts to deliver a message to General Gracias fail when every messenger is caught by Sylvester. Desperate, Speedy is used to deliver the message. After overcoming several of Sylvester's attempts to thwart him, Speedy delivers the important message to the general only for it to turn out to be ""Happy Birthday""."
One Hundred Men and a Girl,1937,Comedy,"The daughter of a struggling musician forms a symphony orchestra made up of his unemployed friends and through persistence, charm and a few misunderstandings, is able to get Leopold Stokowski to lead them in a concert that leads to a radio contract."
The Wild Thornberrys Movie,2002,Comedy,"}  The film begins with Eliza Thornberry , aged 12, playing with a family of cheetahs in East Africa, where her parents work as roving wildlife photographers for a television nature show. Eliza has the magical ability to talk and communicate with wild animals. The cheetah mother, Akela , has left Eliza in charge of her cubs; however, Eliza strays beyond the security of the area, and one of the cheetah cubs, Tally , is kidnapped by a poacher. Eliza's persistent efforts to rescue the cub lead her British grandmother Cordelia , who is visiting them, to send her off to an English boarding school, fearing that Eliza is constantly endangering herself in Africa and will be much safer in England. Darwin , Eliza's ""pet"" chimpanzee smuggles himself into her luggage and travels to school with her. After having a dream in which Shaman Mnyambo, the person who gave her her power, tells her to save Tally, Eliza persuades her roommate Sarah Wellington to help her and Darwin get back to Nairobi. While on a train to their family's camp, the duo notice an injured rhino outside the train and get off to help it. Eliza speaks with the rhino who tells her that he was shot by the river. They are assisted by a young couple, Sloan and Bree Blackburn , supposedly animal conservationists, but as they attempt to save the rhino, Eliza discovers the same knife carried by the poacher who took Tally. After the rhino is taken away by a ranger, Eliza and Darwin continue to their camp. Meanwhile, Eliza's sister Debbie , a materialistic girl who dislikes Africa has been left alone by Nigel and Marianne Thornberry  to take care of her mischievous adopted brother Donnie near their motorhome, whilst her parents film a huge herd of elephants as they make their way through the fictional Tempo Valley during a solar eclipse. She is visited first by both Cordelia and her grandfather Col. Radcliffe Thornberry  who are searching for Eliza. The morning after they arrive, Eliza and Darwin themselves appear, to plot a course to where Tally was taken, and later leave with Donnie. While Debbie searches for them, she comes to a friendly native village where no one speaks English. After several failed attempts to get her motorcycle out of the mud in which it is stuck, she meets a teenage boy from the village named Boko who helps her to get the motorcycle out. The village members, worried that Debbie will get killed out in the wilderness, send Boko as her guide. As Eliza, Bonnie and Darwin trek through the forest, a gorilla informs them that people have built a fence across Tempo Valley. The trio later encounter Bree and Sloan again, and Eliza realizes that the poachers are after the elephants that will be traveling through the valley. The trio later find Tally in the Bree and Sloan's RV, and learn that the couple are actually the poachers responsible for capturing Tally, shooting the rhino, and building the fence. Bree and Sloan later capture them, and it is revealed that the fence is electrified, and that the poachers plan to stampede the elephants into it. Sloan also demands to know how she found about the rhino and the fence. Debbie and Boko later encounter the RV while searching for Eliza and her friends. When the couple go to investigate, Tally chews on the rope bounding Eliza to free her. She and Darwin then get into an argument in which Eliza ends by yelling at him to, for once, be quiet, upsetting Darwin. Meanwhile, Sloan takes Debbie hostage when she reveals that she is Eliza's sister, and threatens to throw her over a cliff unless Eliza tells him the truth about how she knew about their plan. With no other way to save her sister, Eliza is forced to admit she knows because of her ability to talk to animals. Because of this, a storm begins, with Eliza and the others  escaping from the poachers. When Darwin fails to understand her, Eliza realizes her power is really gone, as punishment for revealing her power and pulls Darwin after her. The group ends up drifting down the river on a log as the storm continues. Later on, after the storm has stopped, Eliza tells Debbie the story of how she got her powers and that she had kept them a secret all this time. Debbie asks Eliza to prove it, but Eliza tells her she can't anymore, because she told someone else about it, and now she can't even apologize to Darwin for their argument earlier. Debbie then realizes how much Eliza's powers meant to her and is amazed that she gave it up just to save her life. They get to the pass, just in time for the eclipse, but Eliza is doubtful that she can save the elephants without her power. Debbie convinces her to try when she points out that Eliza was always willing to help animals before getting her power . As Bree and Sloan get their henchmen to detonate explosives in the valley to get the elephants to stampede, Eliza jumps onto the lead elephant, and desperately tries to tell her to stop. She uses a necklace her dad gave her before she left and hurls it at the electric fence, causing it to react and the elephants to subsequently stop. They begin to turn around but Bree and Sloan ordered their henchmen to fire off another round of explosives, making the elephants charge towards it again. Eliza remembers how elephant mothers tell their young which way to go; she taps the elephant behind its ear, causing her to stop right in front of the fence. The herd again stops, and begins to turn around. much to the poachers' anger. Sloan then swings in on a helicopter and grabs Eliza, throwing her into a river, but not before saying that she won't be there once he and Bree cut out the ivory tusks of the elephants. Fortunately, she is saved by Shaman Mnyambo, who tells her that she saved the day using not her powers but her heart. As a reward, he is willing to give Eliza her powers back. Meanwhile, the elephants pull Bree and Sloan's helicopter out of the sky, and the poachers are arrested by the rangers contacted by the Thornberrys. Eliza, Debbie, and the others are then reunited with the rest of the Thornberrys, who have all been searching for them, and Eliza makes amends with Darwin. Later on, the group returns to the savanna they were at during the beginning of the film, where Tally is reunited with his mother once again. Eliza also reveals to Debbie that although she got her power back, it was on condition that if Debbie tells anyone about it, she will turn into a baboon, much to her fury."
The Case of the Mukkinese Battle Horn,1956,Comedy,"A pair of detectives from Scotland Yard are assigned to look into the disappearance of the Mukkinese Battle Horn, a ninth-century artifact, from the Metropolitan Museum."
Carnival in Flanders,1935,Comedy,"When the village of Boom, in Flanders, learns a Spanish Duke and his troops plan to pass the night, the 4-man army deserts and the Mayor plays dead; so the Mayor's wife organizes the townswomen to greet the invaders and preserve the peace with womanly wiles."
Tonight or Never,1931,Comedy,"A young opera singer finds her career stalled because of her cold and passionless performances, until she finds romance with a handsome admirer."
The Umbrella Coup,1980,Comedy,"A womanizer balances his wife, mistress, and love interest."
Sytten,1965,Comedy,"In the summer of 1913, 17-year-old Jacob , a Danish high school student, lives in the frustrating limbo between boyhood and manhood. He worries about his excessive focus on masturbation and, although he is aware of the sexual overtures by the housemaid Sophie , Jacob doesn't know how to respond to her. Jacob is invited to spend his vacation at the summer house of his wealthy uncle . At the summer house in an idyllic coastal town, Jacob meets his uncle, aunt , free-spirited housemaid Hansigne , virginal housekeeper Rosegod , and his dream-girl cousin Vibeke . He is also pursued by his Uncle's employee , who tries to seduce Jacob. While the Uncle is off on a fishing trip and the Aunt spends the night in town with her lover, Jacob has his first sexual experience with Vibeke—an awkward encounter. Afterwards, when Vibeke leaves for school, Jacob spends his nights with Hansigne—a joyful, uncomplicated and liberated woman. She guides him through his awkwardness and teaches him erotic techniques. One night, Hansigne's boyfriend Knud  catches them together and attacks and threatens Jacob. Jacob discovers he finally feels like a man. In great spirits, he returns home after vacation and prepares to accept the advances of Sophie."
The North Avenue Irregulars,1979,Comedy,"When crooks set up operations in a traditional town, a minister and a group of church ladies are willing to do anything, no matter how wacky, to get them out."
King Ralph,1991,Comedy,"When an accident obliterates the British royal family and most of its branches, a desperate geneological search discovers the next King: Ralph, a sleazy American lounge singer. Can Ralph measure up to the job, even with the help of loyal aristocrat Willingham?"
Turnabout,1940,Comedy,Bickering husband and wife Tim and Sally Willows mutter a few angry words to a statue of Buddha and wind up living each other's life.
Romance & Cigarettes,2006,Comedy,"Life On The Murder Scene offers an in-depth, extensive video diary, featuring band interviews and behind-the-scenes commentary."
L'Arroseur Arrosé,1895,Comedy,"Shot in Lyon in the spring of 1895, the film portrays a simple practical joke in which a gardener is tormented by a boy who steps on the hose that the gardener is using to water his plants, cutting off the water flow. When the gardener tilts the nozzle up to inspect it, the boy releases the hose, causing the water to spray him. The gardener is stunned and his hat is knocked off, but he soon catches on. A chase ensues, both on and off-screen  until the gardener catches the boy and administers a spanking. The entire film lasts only 49 seconds, but this simple bit of slapstick may be the forerunner of all subsequent film comedy.L'Arroseur arrosé"
Fidibus,2006,Comedy,"= Kalle, who is studying at the university, and his friend Agger eventually loses some hash that originally belongs to Paten . However, straight after Paten goes to jail, Kalle falls in love with his ignorant girlfriend Sabrina, though he has been warned not to touch Paten's money, girl or car."
Hi'-Neighbor!,1934,Comedy,The gang decides to build their own fire engine.
Legally Blondes,2009,Comedy,"Moving from England to California, the youngest cousins of Elle Woods must defend themselves when their schools reigning forces turn on the girls and try to frame them for a crime."
Jokefalls,2005,Comedy,"Botany professor Anant Patil falls in love with Sulkeha and marries her to the dismay of Sulekha's brother in law, Raghav Joshi. Raghav refuses to attend the wedding. But Anant decides to turn the tables on Raghav and teach him a lesson."
Milk and Honey,1936,Comedy,"A farmer is busy with hoeing while his son Porky is ploughing the fields with his horse Dobbin. Hank Horsefly speeds up the process. The farmer and Porky are about to take a turn for the worst as Mr. Viper The Snake comes with a Mortgage form ready to evict them unless a sum of rent money is paid. Porky applies for a job as horse driving milkman with a strict condition not to break a single bottle. Porky is doing well until Hank having followed their trail, sends Dobbin going at full speed and crashing, causing all the milk bottles to break. As Porky despairs, Dobbin accidentally enters a horse race. When the race starts, Dobbin isn't getting far, until Hank kick starts Dobbin to overtake every racer and wins a $40,000 prize. Porky makes it to the farm in the nick of time, riding in a roofless limo. Porky pays the owed money to Mr. Viper and Hank gives him a kick."
Father and Scout,1994,Comedy,Father and his son go camping in a forest.
Two of a Kind,1983,Comedy,"God has had just about enough of mankind's attitude, so He decides that He needs to destroy the planet in the immediate future--unless two particular humans, a struggling inventor and a bank teller, both with quite amateur criminal minds, can save the world."
Shred 2,2009,Comedy,"Revenge Of The Boarding School Dropouts finds the young riders from the first film living the life of rock stars, with photo shoots, video stardom and parties threatening the will of the team to stay together and maintain their commitment to the true essence of the sport. Their arch nemesis Kingsley Brown and his sidekick Spinks are back again attempting to throw a wrench into the works for Max & Eddie’s riders, but this time they have even more tricks up their sleeves.crosscut shredder cross cut paper at shredfilms.com"
Melvin Goes to Dinner,2003,Comedy,Award-winning comedy about a lonely young man who finds himself at a restaurant with two strangers and his best friend.
Ivan Vasilievich: Back to the Future,1973,Comedy,"The movie begins in 1973 Moscow, where Engineer Aleksandr Timofeev  is working on a time machine in his apartment. By accident, he sends Ivan Vasilevich Bunsha ([[Yuriy Yakovlev , superintendent of his apartment building, and George Miloslavsky , a small-time burglar, back into the time of Ivan IV. The pair is forced to disguise themselves, with Bunsha dressing up as Ivan IV and Miloslavsky as a knyaz of the same name . At the same time, the real Ivan IV  is sent by the same machine into Shurik's apartment, he has to deal with modern-day life while Shurik tries to fix the machine so that everyone can be brought back to their proper place in time. As the police  close in on Shurik, who is frantically trying to repair the machine, the cover of Bunsha and Miloslavsky is blown and they have to fight off the Streltsy, who have figured out that Bunsha is not the real Tsar. The movie ends with Bunsha, Miloslavsky, and Ivan IV all transported back to their proper places, although the entire thing is revealed to be a dream by Shurik. Or was it?"
Slam Dunk,2008,Comedy,"The film revolves around an orphaned boy called Fang Shi Jie , who grew up in a kung fu school and becomes a talented basketball player. Every morning, he is used as a punchbag in a demonstration by the principal of the school. When he uses shaolin iron vest  technique, as to not feel the principal's punches, the principal makes him stay on the streets for one night without dinner. He demonstrates his incredible accuracy to a down-and-out hustler, Wang Li by throwing cans into a bin almost ten metres away. Wang tells him, that if he can throw a coin into his mouth from twenty metre's away, he would treat him to dinner. They go to a five star French restaurant, where Wang Li's daughter works, and eat leftovers. Li convinces Shi Jie to help them make some money for themselves. After eating, they go to a Casino owned by one of Wang Li's old friend's son, Brother Hu. There, Shi Jie wins hundreds of dollars playing darts. The resulting fight causes thousands of dollars worth of damage. The next morning, before school starts, Bi Tianhao, the principal of Fireball University puts the principal of the kung fu school onto his paylist. Then, after a massive beating by Bi Tianhao's thugs, Shi Jie is expelled. The next night, Shi Jie is once again sitting on the park bench where he met Wang Li, who is still there. On the pretext of helping him search for his family, Wang Li invites him to play basketball at 'First University' as the new star of its basketball team. Meanwhile, Wang Li capitalizes on media interest in Shi-Jie to make money via interviews and news articles. After joining the basketball team, Shi-Jie finds that Li-Li   whom he had admired for a long time is the sister of Ting Wei , the leader of the basketball team. Shi Jie is desperate to draw her attention. Therefore, he attempts to compete with Xiao Lan , who is Li-Li's idol. The competition between Shi Jie and Xiao Lan generates an unstable atmosphere within the team. After Ting Wei counsels Shi Jie, the basketball team becomes more unified. Meanwhile, he helped Shi Jie combine his foundation of Kung-Fu skills into basketball techniques, which in turn brings his skills into full play and helps the team win many rounds of the inter-varsity tournament. By the time of the finals, the major competitor faced by Shi Jie and his team members is the team of Fireball University, led by Li Tian. Li used to be on the First University basketball team alongside Ting Wei and Xiao Lan, but became arrogant and was lured to their competitor's camp. The competing team composed of players who had been banned from all basketball games in Japan. Fireball University also bribed the referee of the final game. Although Wang Li had enlisted the aid of Shi Jie's kung-fu teachers, the opposing team had put in place a number of measures to prevent First University from winning, up to and including injuring First University's star players Shi-Jie, Ting Wei and Xiao Lan. Thus, due to both unscrupulous fouls from the opposing team and the referee's biased decisions and outright interference by punching out the last ball that Shi Jie throws, First University is defeated. Unwilling to admit defeat to such unjust conditions, Shi Jie recalls a technique his first teacher had utilized, and manages to turn back the clock to the time just before Shi Jie is to make his last throw of the game. Given a second chance and instead of trying to make the same last throw which will be interfered by the referee again, Shi Jie decides to pass to Ting Wei, who in turn dunks it past Li Tian into the basket. Eventually, First University wins fair and square. After the game Shi Jie discovered that his dad is the richest man in Asia. He later visits his dad, and discovers that he was abandoned for his safety during a difficult financial time of his father's life. His dad insisted that he go to London to expand his future. Later that night Shi Jie decided to stay with Wang Li instead, who later suggested for him to show his skills in an event greater than any basketball match - the Olympic Games."
Undertaking Betty,2005,Comedy,"Boris Plots, director of Plots Funeral Homes in the fictional Welsh village of Wrottin Powys, dreamed of only two things as a young boy: dancing and Betty. Betty secretly loved Boris, but could not fight her father's wishes, so she was married off to a gold digger. Boris gave up his dreams and took over the family's undertaking business. Everything has remained status quo in their lives until Betty's mother-in-law dies. Boris and Betty are thrust together again and as they discuss the funeral arrangements for Betty's mother-in-law, the old spark is rekindled. Her funeral will be held at Plots Funeral Homes, much to the chagrin of rival funeral director, Frank Featherbed. Featherbed, an American, is determined to revolutionise the undertaking business in Britain through the innovation of ""theme"" funerals. Boris discovers that the only obstacle between their love for one another, is her marriage to the two-timing Mayor. In a desperate bid for happiness Boris and Betty decide to stage her death and run away together."
Monkey Business,2000,Comedy,
Neighbours,1952,Comedy,"This film, shot in pixilation (a kind of stop-motion animation with actors), is about two neighbours who come to barbaric blows over a flower that straddles the property line."
G-SALE,2005,Comedy,"Bogwood, Washington is a pleasant suburban community with a special distinction—it has more garages per capita than any other town in America. Not surprisingly, Bogwood is also the ""Garage Sale Capital of the U.S.A."" When retirees Doris & Clayton Fenwick decide to empty their nest of retro-modern antiques, they set the wheels in motion for a frantically funny ""g-sale"" involving Bogwood's most avid garage sale junkies: Angela Cocci , Ed LaSalle , Dick Nickerson , and BJ Harwood & Helen Ziegler . These colorful characters try to outmaneuver each other to score their ultimate garage sale treasure: an antique board game worth a fortune."
Holy Man,1998,Comedy,"An over-the-top television evangelist finds a way to turn television home shopping into a religious experience, and takes America by storm."
Sheep Ahoy,1954,Comedy,"After punching in for work, Sam Sheepdog deals with Ralph Wolf's attempts to steal the flock, which this time make use of a balloon, a fake Acme-brand rock and a bicycle-propelled submarine."
Saving Star Wars,2004,Comedy,Two Star Wars fans venture to deliver a letter to George Lucas.
Recess: All Growed Down,2003,Comedy,TJ and the gang has their shares of memories as kindergarteners when the kindergarteners captures them
The Man from the Diner's Club,1963,Comedy,"Foots Pulardos is a mobster who intends to go on the lam to Mexico with his moll, Sugar Pye. In the meantime, he applies for a Diner's Club card that is mistakenly approved by a meek clerk, Ernie Klenk, who is told to go get it back. Foots uses a gym as a front for his racketeering operations. As soon as Ernie gets there, Foots finds out that they share a unique physical similarity. It gives him an idea -- he will burn down the gym, with Ernie in it, and change identities to fool the law. Complications pile up. The more involved Ernie gets with Sugar, the more jealous his girlfriend Lucy becomes. And when the corrupt couple head for the airport, it's up to Ernie to figure out a way to stop them, which he does."
Yathrakarude Sradhakku,2002,Comedy,"Two strangers pretend to be husband and wife in order to use a pre-reserved ticket bought from a scalper to get on a train , because of last second plans ,find that their lives intersect and later fall in love."
The Slick Chick,1962,Comedy,Foghorn Leghorn makes the mistake of volunteering to mind Widow Hen's mischievous son while she's away.
An easy life,1964,Comedy,"A chemist by training, Alexandr Petrovich Bochkin  manages a Moscow dry-cleaning operation, but lives a very comfortable life, taking orders on the side for his speculative ""private enterprise,"" run in conjunction with ""Queen Margot"" . But when his old friend from the chemical institute, Yuri Lebedev  arrives in Moscow from the Siberian city of Dalnegorsk, along with a traveling companion, Olga , Bochkin becomes uncomfortable with his job title. He decides to tell his friends that he is a scientist working on top-secret experiments for the government, but eventually this cover story backfires, leading to one misunderstanding after the other."
Ernest and Bertram,2002,Comedy,"When the film starts, Miss Piggy has discontinued a romantic relationship with Bert when rumors of the roommates being gay hit the media. Ernie comes home, and through conversation reveals that he does love Bert ""that way."" Bert seems not to share this sentiment, resulting in Ernie's suicide. The film makes no effort to hide the fact that they're using Sesame Workshop's characters. The blatant use of copyrighted characters is no doubt what initiated legal action on the part of the owners. This includes the two main characters, their likenesses and an arrangement of the Sesame Street theme song."
Rabbitson Crusoe,1956,Comedy,"Crusoe, played by Yosemite Sam, has been living off coconuts for 20 years when Bugs washes up on his island."
The Sacrament,1990,Comedy,"A family has its annual family reunion to commemorate the anniversary of mother's death. People drink and eat heavily and after a while all restrictions are lost. Family members start ventilating old frustrations, discussions and tensions. Eventually one homosexual young man gets depressed and a drama escalates."
The Pirates Who Don't Do Anything: A VeggieTales Movie,2008,Comedy,"The film opens somewhere in the late 17th century with two pirate ships fighting. The prince, Alexander of Monterria, is captured by Robert the Terrible, his ruthless uncle. The other pirates search the ship for the princess, Eloise, but miss her hiding spot and leave. When Eloise and her butler Willory  emerge, she sends a device that her father made, a ""Helpseeker,"" to find heroes to save Alexander. It evades the pirates on the ship and jumps into the sea. The film jumps to the present where George , Sedgewick , and Elliot  are working at a pirate-themed dinner theater. Sedgewick, who is very lazy, has invented a remote-controlled toy truck with a claw arm  to help him do things he doesn't feel like doing - though when his girlfriend Ellen asks him to get her some barbecue sauce, it is out of range of his toy and he refuses to make the effort himself. Elliot has a list of things he's afraid of, and when his girlfriend Bernadette  asks him to get the barbecue sauce, he says the back room is dark and therefore ""on his list."" George, who lacks self-respect, does what everyone tells him; his children, George Jr and Lucy, idolize the star of the show, Sir Frederick. Elliot, Sedgewick, and George want to be seen as heroes by their loved ones, but since they're only cabin boys, they think that their dream is unattainable. After the show, while they are cleaning up, an old blind man appears out of nowhere, prophesying that an adventure awaits for them and that ""the stage is set for the heroes at hand."" Elliot thinks this means that if they all audition, they'll be cast in the show. After their disastrous audition , they are fired and thrown into the alley, where they find the Helpseeker and are teleported to the 17th century. Meeting Eloise and Willory, they set off to Jolly Joe's, a known pirate hang-out, where they learn it was Robert who kidnapped the prince in the hopes of exacting revenge on the king, Robert's brother. They also learn that the clues to find Robert's fortress are hidden in a cave past the Rocks of Malabar. They do find the clues there, but Sedgewick happens across what appears to be a pool of cheese curls, his favorite snack, and decides to stay on the island and relax instead of pursuing Robert. When George and Elliot return to the beach, they discover that Robert's men have taken their boat and captured Eloise and Willory. They head out to follow the clues: go east to the isle of walking rocks, and through the clapping pass. Back in the cave, the cheese curls turn out to be alive - and vicious. Sedgewick is attacked and, in his desperation to escape being eaten by his own favorite food, discovers he can do anything without giving up. When George and Elliot get to the isle, the rocks, which are really large rock-monsters , start to surround them, but then Sedgewick arrives, having now swum across the ocean followed by the cheese curls. The rocks find the curls amusing and start to interact with them. The pass opens and one of the rock-monsters helps them get through it. Within the hidden bay, they quickly find Robert's fortress, which is apparently unguarded, but a giant serpent attacks their ship. George and Sedgewick are terrified, but Elliot, overcoming his fear, realizes the guardian is actually just a mechanical device; when it ""eats him,"" he is able to shut the machine down from inside and save his friends. They rescue the prince and princess, with the help of Sedgewick's ""labor-saving device,"" only to be stopped by Robert. Finding his self-respect at last, George uses a chandelier to knock Robert down. They escape through the fortress's cistern, with Robert in hot pursuit. Back in the bay, Robert's ship opens fire on the heroes, but the king shows up just in time, and Robert goes down with his ship. The king gives them medals for their good work, reminding them that heroes aren't necessarily strong or handsome or dashing, but in fact anyone who does what he or she knows is right no how matter hard the situation. The Helpseeker returns them to the restaurant, just in time for the Friday night show, but Robert has stowed away on their trip back and attacks Sir Frederick, mistaking him for George. A final showdown with Robert sends him back to his own time. The audience cheers wildly, including their loved ones, and George's children respect him at last. Offered a second chance to be in the show, they refuse, saying that life has plenty of adventure of its own... as the Helpseeker blinks once again."
A Ripple in the Pond,1952,Comedy,A miserly man cheats his wife one night. A series from misunderstandings ensue that will entirely change his life.
Superfantagenio,1987,Comedy,"The story revolves around a teenage boy named Al Haddin, nicknamed ""Aladdin"", who is living with his widowed mother Janet and his alcoholic grandfather Jeremiah in Miami, Florida. He and his family live in poverty since his father's untimely demise; his mother slaves away in the nightclub of Monti Siracusa, a local mobster boss who runs a city-wide protection racket. Jeremiah gravely contributes to this situation, as he blows the little money Janet makes on alcohol and horse races. Al has to work part-time in an antique shop to support his family as best he can. One day, Al's boss brings an old lamp, which a fisherman acquaintance of his has just salvaged from the ocean, to the store and orders Al to polish it. As Al rubs on the lamp, a genie - the very one from Aladdin's tale - suddenly appears before him and proclaims him his new master. After recovering from his first shock, Al begins to use the genie's power to fulfill some of his most eager wishes: beating up a bully and his gang, winning the affection of Patricia, his long-time crush, and riding in a real Rolls Royce, something his late father had always dreamed of. More importantly, Al begins to view the Genie as a friend and asks him only for his most fondest wishes without overindulging himself. The presence of the Genie and his powers, however, gradually begin to draw in trouble. Patricia's father, Sergeant O'Connor, begins to take an unwelcome interest in the brand-new Rolls Royce cars Al suddenly begins to get out of nowhere; the Genie interferes with Siracusa's illicit business, which frustrates the mobster to no end, and is arrested twice for driving without a license, which earns him two temporary stints in prison . In addition, his powers only work during the day, as they have to regenerate overnight, which proves a bit problematic at times, such as when Al is kidnapped by a band of child snatchers and has to wait come morning before the Genie can overcome the gangsters. In due time, the Chief of the Police learns of the Genie's mysterious abilities and orders his superintendent to bring the Genie to him. Eventually, Siracusa abducts Janet and Jeremiah and begins to brutally question them about the Genie. Although it is night when Al summons him, the Genie's physical strength proves more than enough to finish Siracusa's gang by himself, and the gangsters are arrested. Under a false pretense, the Genie is taken away to be dissected, but Al, fearing the worst, finds him before this deed can be executed and manages to convince the Police Chief that he is not an alien but a real-life genie. The Chief then asks Al to have the Genie disable the entire world's military arsenal - all except of his own private army, so that he can seize control over the world. The Genie, however, refuses to fulfill this wish, as it would seriously upset the balance of power, and he and Al make their escape on the Chief's office carpet converted into a flying carpet. The pair proceeds to the Bermuda Triangle, where the Genie prepares to sink the lamp into the depths of the sea to prevent his powers from being abused. Al, however, unwilling to let his friend go, asks for one final wish, which is fulfilled. With the reward money from Siracusa's capture, the Haddins buy the nightclub and celebrate its reopening, with the Genie staying with them as a normal human being."
Adiós querida luna,2004,Comedy,Three astronauts are sent on a mission to destroy the moon.
Readin' and Writin',1932,Comedy,"Tired of going to school, Breezy comes up with a plan to get himself expelled."
Aye Auto,1990,Comedy,A poor auto-rickshaw driver and a girl from a rich family fall in love but are opposed by the girl's family with the sole exception of her grandfather.
Milou en mai,1990,Comedy,Milou's mother dies just as the unrest and strikes are sweeping the country. The events interfere with the plans for a funeral and disrupt the family and a stranded truck driver. The film combines elements of social and interpersonal commentary with farce.
"You Shoot, I Shoot",2001,Comedy,"During a slack period, contract killers market their business as a consumer experience."
Bachelor Party Vegas,2006,Comedy,"Z-Bob , Ash , Eli , Johnny  are a group of four guys who take their soon-to-be married best friend Nathan  on a memorable trip to Las Vegas. In order to properly bid farewell to their best friend's life as a single man, they must send him out in style with an extravagant bachelor party in Sin City. Limousines, paint ball, strippers, sex toys, alcohol, debauchery and gambling are on the agenda until they discover that Mr. Kidd , their Bachelor Party Planner, is a bank robber planning to heist the casino setting off a chain of events that turns their night into living hell. Running away from the police, the casino security, and murderous Hell's Angels, the five friends are falsely accused of robbing a casino, stalked by a porn star's prize-fighter boyfriend , mugged by a female Elvis impersonator , arrested, thrown in jail, and survive many other misadventures, until finally, it seems that their own deaths are in the cards."
A Good Old Fashioned Orgy,2011,Comedy,A group of 30-year-olds who have been friends since high school attempt to throw an end-of-summer orgy.
Robin Hood Daffy,1958,Comedy,"Daffy play Robin Hood who is so intent that he is the real Mccoy to Friar Tuck (Porky) that he ends up convincing everyone, including himself, that he is not."
Die Jungfrau auf dem Dach,1954,Comedy,Actress Patty O'Neill meets playboy architect Donald Gresham on the observation deck of the Empire State Building and accepts his invitation to join him for drinks and dinner in his apartment.
Pojkarna på Storholmen,1932,Comedy,The Sjölund family on Lillholmen in the archipelago of Stockholm is quite religious and is considered suitable for dealing with odd specimens of wild youth placed there by one of Stockholm's youth associations for young girls.
The Greatest Expectation,2003,Comedy,"Chang-sik lives strictly by the freeloader's handbook, doing the rounds of free samples in department store food sections and sponging off of his older brother. Mi-young nurtures grandiose dreams of becoming a TV actress but has failed every audition because she just can't act. The two unemployed with similar schedules and living in the same neighborhood are bound to run into each other, and they do. One day, Chang-sik and Mi-young are walking around distractedly when they end up in a head-on collision. Chang-sik's coins spill out from his hands and scatter all over the ground. His precious coins! He chases after every single one but ends up 10 cents short. He viciously turns to the Mi-young but she refuses to give him 10 cents. They become sworn enemies after this incident, but then come across the chance of a lifetime. By chance, they witness a hit-and-run involving old man Hwang together. The next day, to their amazement, they see a banner advertising a 5 million won reward to eyewitnesses. Of course, each person eagerly offers to be a witness and ends up getting tangled up in something they hadn't bargained for¡¦ What have these two slackers gotten themselves into?"
